GOCCID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	adj
1	GO:0044444	2.44023226647434e-17	2.36496739932931	261.569600901191	348	6961	cytoplasmic part	ACP2;ACTG1;ACTR1A;ACTR1B;ACVR1B;AGBL5;AGPAT1;AKR1B1;ALKBH5;ALYREF;AMFR;AP2A1;AP2B1;APH1A;APLP1;APLP2;APMAP;ARF1;ARFGAP1;ARL8A;ARPC1A;ARRB2;ASB1;ASNA1;ATG9A;ATP2A2;ATP6V0D1;ATP6V0E2;ATP6V1B2;AUP1;B4GALT2;BET1L;BRI3BP;C12orf10;C19orf70;C2CD2L;C6orf89;CALR;CAP1;CAP2;CAPRIN1;CCT3;CDIPT;CDK16;CDK5;CDK5R1;CDK9;CDKN2D;CDS2;CERK;CFAP20;CHCHD10;CHMP7;CHPF;CHST1;CHST10;CIAO1;CLCN6;COA3;COPS6;COPS7A;COX6B1;CPT1C;CRAT;CRCP;CREB3;CRIP2;CRKL;CSNK2A1;CTSD;CTSF;CYC1;DCTN3;DCTN5;DCTPP1;DDN;DDOST;DDX41;DHCR24;DHPS;DNAJC30;DOC2A;DOLPP1;DPYSL2;DUSP3;DUSP7;DVL1;DXO;DYNLRB1;EDF1;EFTUD2;EIF3G;EIF3I;EIF3L;EIF5A;EIF6;ELAC2;ELP5;EMC1;ENTPD6;ERAL1;ETNK2;EXOC3;FABP3;FADS2;FAM131B;FAM213B;FBXO2;FBXO44;FBXW5;FN3KRP;FNDC5;FOXRED2;FSCN1;FTL;GABARAPL1;GAMT;GAPDH;GBA;GIT1;GMPR2;GNAI2;GNB1;GOT1;GOT2;GPS1;GPX4;GRHPR;GRINA;GRN;GSK3A;GSR;GSTP1;GUK1;HAX1;HDHD3;HECTD3;HPCA;HTRA2;IDH3B;IDH3G;IGFBP6;INPPL1;ISYNA1;ITM2C;JPH4;KCTD10;KCTD17;KHK;KLHDC3;KLHL21;KXD1;LGALS1;LSM4;MAN2B2;MANEAL;MAP1LC3A;MAP3K12;MAP4K2;MAPK1;MAPK3;MAPK8IP1;MAPK9;MBTPS1;MDH1;MDH2;MEN1;MIEF1;MLST8;MPDU1;MPI;MRFAP1;MRPL10;MRPL49;MRPS18B;MRPS2;MT3;MVD;NDN;NDUFA3;NDUFB9;NDUFS8;NECAB3;NECAP1;NLE1;NLRP1;NPRL2;NSFL1C;NT5C3B;OBSL1;OLFM1;OTUB1;PAK1;PCSK1N;PCYT2;PDHA1;PDPK1;PEA15;PEF1;PGAM5;PGK1;PHB2;PIN1;PIP4K2C;PITRM1;PLEKHB2;PNPLA2;POLDIP2;POLR2E;PORCN;PPIA;PPIB;PPM1F;PPP2R5C;PPP3CB;PRAF2;PRDX1;PRMT1;PRMT5;PSMB6;PSMD3;PSMD8;PTGES2;RAB5B;RAB6B;RAB7A;RABAC1;RABGGTA;RBSN;RING1;RNF208;RNF26;RNF31;RNF41;RPL18;RPL24;RPL27A;RPL36;RPL4;RPL7A;RPL8;RPN1;RPS15;RPS19BP1;RPS2;RPS28;RPS3;RPS9;RTN1;RTN3;SDC3;SEPT3;SEPT8;SERF2;SERPINF1;SEZ6;SFXN3;SH3GLB2;SHMT2;SIGMAR1;SLC22A17;SLC25A11;SLC25A22;SLC25A3;SLC25A44;SLC35B2;SLC37A4;SLC39A13;SMG5;SMPD1;SNAPC2;SNCG;SNN;SNU13;SNX17;SORL1;SPSB3;SSR4;SSU72;STARD7;STIP1;STOML2;SULT4A1;SUOX;SV2A;SV2B;SYNGR3;SYT11;SYT13;TBCB;TBCC;TBRG4;TEX2;TIMM50;TIMP2;TM7SF2;TMBIM6;TMED9;TMEM115;TMEM127;TMEM129;TMEM132A;TMEM160;TMEM259;TOM1;TOR1A;TPRG1L;TRAPPC1;TRAPPC2L;TRAPPC3;TRAPPC4;TRRAP;TRUB2;TSTA3;TUBA4A;TUBB4B;TUBG1;TUBGCP2;TWF2;TXN2;TYRO3;UBA52;UBAC1;UBB;UBE2Z;UBL4A;UBXN1;UCHL1;UCK1;UQCR10;UQCRC1;UROD;USE1;VAT1;VPS11;VPS18;VPS26B;VPS28;VPS37D;VPS39;VPS52;WDR1;WDR45B;WSB2;XRCC6;YIPF3;YKT6;ZNF593	1.88385930971819e-14
2	GO:0044446	1.19681112424469e-14	2.13095248923311	244.960814290312	325	6519	intracellular organelle part	ACP2;ACTG1;ACTR1A;ACTR1B;AGBL5;AGPAT1;AKR1B1;ALKBH5;ALYREF;AMFR;AP2A1;AP2B1;APH1A;APLP2;ARF1;ARFGAP1;ARL8A;ARPC1A;ASH2L;ASNA1;ATF4;ATG9A;ATP2A2;ATP6V0D1;ATP6V0E2;ATP6V1B2;AUP1;B4GALT2;BET1L;BRI3BP;C12orf10;C12orf57;C19orf70;C2CD2L;C6orf89;C7orf43;CALR;CAP1;CAP2;CCT3;CDIPT;CDK20;CDK5;CDK5R1;CDK9;CDKN2D;CDS2;CFAP20;CHCHD10;CHMP7;CHPF;CHST1;CHST10;CHTF8;CIAO1;CLCN6;COA3;COPS6;COPS7A;COX6B1;CPT1C;CRAT;CRCP;CREB3;CRKL;CSNK2A1;CTSD;CTSF;CYC1;DCTN3;DCTN5;DDN;DDOST;DDX41;DDX56;DHCR24;DOC2A;DOLPP1;DPYSL2;DUSP3;DUSP7;DVL1;DYNLRB1;EDF1;EFTUD2;EIF3L;EIF5A;EIF6;ELAC2;ELOF1;EMC1;ENTPD6;ERAL1;EXOC3;FADS2;FAM131B;FAM32A;FNDC5;FOXRED2;FSCN1;FTL;GABARAPL1;GAPDH;GBA;GID8;GNAI2;GNB1;GOT1;GOT2;GPS1;GPX4;GRHPR;GRN;GSR;GSTP1;H2AFX;HAX1;HDGF;HIST1H2AE;HTRA2;IDH3B;IDH3G;INTS5;ITM2C;JPH4;KCTD10;KLHDC3;KLHL21;KXD1;LGALS1;LMNB2;LSM10;LSM4;MAD2L1BP;MAN2B2;MANEAL;MAP1LC3A;MAP4K2;MAPK1;MAPK3;MAPK8IP1;MAPK9;MBD3;MBTPS1;MDH2;MEAF6;MED16;MED29;MEN1;MIEF1;MLST8;MPDU1;MRPL10;MRPL49;MRPS18B;MRPS2;MSL1;MT3;MTA2;NDN;NDUFA3;NDUFB9;NDUFS8;NECAB3;NECAP1;NLE1;NLRP1;NONO;NPRL2;NSFL1C;OBSL1;OTUB1;PAK1;PCSK1N;PCYT2;PDHA1;PDPK1;PEA15;PEF1;PGAM5;PHB2;PIH1D1;PIN1;PITRM1;PLEKHB2;PNPLA2;POLDIP2;POLR2E;POP7;PORCN;PPIA;PPIB;PPP2R5C;PPP3CB;PRAF2;PRMT1;PRMT5;PSMB6;PSMD3;PSMD8;PTGES2;PUF60;PYGO2;R3HCC1;RAB5B;RAB6B;RAB7A;RABGGTA;RBSN;RING1;RNF208;RNF26;RNF41;RNF44;ROGDI;RPL18;RPL24;RPL27A;RPL36;RPL4;RPL7A;RPL8;RPN1;RPS15;RPS19BP1;RPS2;RPS28;RPS3;RPS9;RRP9;RTN1;RTN3;SDC3;SEPT3;SEPT8;SFXN3;SH3BGRL3;SH3GLB2;SHMT2;SIGMAR1;SLC22A17;SLC25A11;SLC25A22;SLC25A3;SLC25A44;SLC35B2;SLC37A4;SLC39A13;SMG5;SMPD1;SNAPC2;SNCG;SNN;SNU13;SNX17;SORL1;SOX15;SPATA2;SSR4;SSU72;STARD7;STOML2;SUMO3;SUOX;SV2A;SV2B;SYNGR3;SYT11;TBCB;TBCC;TBRG4;TIMM50;TIMP2;TINF2;TM7SF2;TMBIM6;TMED9;TMEM115;TMEM129;TMEM132A;TMEM259;TOM1;TOR1A;TPRG1L;TRAPPC1;TRAPPC2L;TRAPPC3;TRAPPC4;TRRAP;TRUB2;TSPYL1;TUBA4A;TUBB2A;TUBB4B;TUBG1;TUBGCP2;TWF2;TXN2;TYRO3;UBA52;UBB;UBE2Z;UBL4A;UBXN1;UCHL1;UQCR10;UQCRC1;UROD;USE1;USF2;USP22;VAT1;VPS11;VPS18;VPS28;VPS37D;VPS39;VPS52;WBP2;WDR1;XAB2;XRCC6;YKT6;ZNF593;ZNHIT1	3.45376468063953e-12
3	GO:0005737	1.34213653392728e-14	2.38842417119933	312.372948181526	385	8313	cytoplasm	ACP2;ACTG1;ACTR1A;ACTR1B;ACVR1B;AGBL5;AGPAT1;AKR1B1;ALKBH5;ALYREF;AMFR;AP2A1;AP2B1;APH1A;APLP1;APLP2;APMAP;ARF1;ARFGAP1;ARL8A;ARPC1A;ARRB2;ASB1;ASNA1;ATF4;ATG9A;ATP2A2;ATP6V0D1;ATP6V0E2;ATP6V1B2;AUP1;B4GALT2;BET1L;BRI3BP;C12orf10;C12orf57;C19orf70;C2CD2L;C6orf89;CALR;CAP1;CAP2;CAPRIN1;CASKIN1;CCDC184;CCT3;CDIPT;CDK16;CDK20;CDK5;CDK5R1;CDK5R2;CDK9;CDKN2D;CDS2;CERK;CFAP20;CHCHD10;CHMP7;CHPF;CHST1;CHST10;CIAO1;CLCN6;COA3;COPS6;COPS7A;COX6B1;CPT1C;CRAT;CRCP;CREB3;CRIP2;CRKL;CSNK2A1;CTSD;CTSF;CYC1;DACT3;DCTN3;DCTN5;DCTPP1;DDN;DDOST;DDX41;DDX56;DESI1;DHCR24;DHPS;DNAJC30;DOC2A;DOLPP1;DPYSL2;DUSP3;DUSP7;DVL1;DXO;DYNLRB1;EDF1;EFTUD2;EIF3G;EIF3I;EIF3L;EIF5A;EIF6;ELAC2;ELP5;EMC1;ENTPD6;ERAL1;ETNK2;EXOC3;FABP3;FADS2;FAM131B;FAM213B;FBXO2;FBXO44;FBXW5;FN3KRP;FNDC5;FOXRED2;FSCN1;FTL;GABARAPL1;GAMT;GAPDH;GAS2L1;GBA;GIT1;GMPR2;GNAI2;GNB1;GOT1;GOT2;GPS1;GPX4;GRHPR;GRINA;GRN;GSK3A;GSR;GSTP1;GUK1;HAX1;HDGF;HDHD3;HECTD3;HPCA;HTRA2;IDH3B;IDH3G;IGFBP6;INPPL1;INTS5;ISYNA1;ITM2C;JPH4;KCTD10;KCTD17;KHK;KIAA1191;KLHDC3;KLHL21;KXD1;LGALS1;LIMD2;LSM4;MAD2L1BP;MAGEH1;MAN2B2;MANEAL;MAP1LC3A;MAP3K12;MAP4K2;MAPK1;MAPK3;MAPK8IP1;MAPK9;MBD3;MBTPS1;MDH1;MDH2;MEA1;MEN1;MIEF1;MLF2;MLST8;MPDU1;MPI;MRFAP1;MRPL10;MRPL49;MRPS18B;MRPS2;MT3;MVD;NDN;NDRG3;NDUFA3;NDUFB9;NDUFS8;NECAB3;NECAP1;NLE1;NLRP1;NNAT;NPRL2;NSFL1C;NT5C3B;OBSL1;OLFM1;OTUB1;PAK1;PANK4;PCSK1N;PCYT2;PDHA1;PDPK1;PEA15;PEF1;PFDN5;PGAM5;PGK1;PHB2;PIH1D1;PIN1;PIP4K2C;PITRM1;PLEKHB2;PNPLA2;POLDIP2;POLR2E;POP7;PORCN;PPIA;PPIB;PPM1F;PPP2R5C;PPP3CB;PRAF2;PRDX1;PRMT1;PRMT5;PSMB6;PSMD3;PSMD8;PTGES2;RAB5B;RAB6B;RAB7A;RABAC1;RABGGTA;RBSN;RIC8A;RING1;RNF208;RNF26;RNF31;RNF41;RPL18;RPL24;RPL27A;RPL36;RPL4;RPL7A;RPL8;RPN1;RPRM;RPS15;RPS19BP1;RPS2;RPS28;RPS3;RPS9;RTN1;RTN3;SDC3;SEPT3;SEPT8;SERF2;SERPINF1;SEZ6;SFXN3;SH3BGRL3;SH3BP5L;SH3GLB2;SHMT2;SIGMAR1;SLC22A17;SLC25A11;SLC25A22;SLC25A3;SLC25A44;SLC35B2;SLC37A4;SLC39A13;SMG5;SMPD1;SNAPC2;SNCG;SNN;SNU13;SNX17;SORL1;SOX15;SPATA2;SPSB3;SSR4;SSU72;STARD7;STIP1;STOML2;SULT4A1;SUMO3;SUOX;SV2A;SV2B;SYNGR3;SYT11;SYT13;TBCB;TBCC;TBRG4;TEX2;TIMM50;TIMP2;TM7SF2;TMBIM6;TMED9;TMEM115;TMEM127;TMEM129;TMEM132A;TMEM160;TMEM259;TOM1;TOR1A;TPRG1L;TRAPPC1;TRAPPC2L;TRAPPC3;TRAPPC4;TRRAP;TRUB2;TSTA3;TUBA4A;TUBB2A;TUBB4B;TUBG1;TUBGCP2;TWF2;TXN2;TYRO3;UBA52;UBAC1;UBB;UBE2Z;UBL4A;UBL5;UBXN1;UCHL1;UCK1;UFC1;UQCR10;UQCRC1;UROD;USE1;USF2;VAT1;VPS11;VPS18;VPS26B;VPS28;VPS37D;VPS39;VPS52;WBP2;WDR1;WDR45B;WSB2;XRCC6;YIPF3;YKT6;ZNF593	3.45376468063953e-12
4	GO:0044422	6.69970305792587e-13	2.02590571547768	251.799726424203	326	6701	organelle part	ACP2;ACTG1;ACTR1A;ACTR1B;AGBL5;AGPAT1;AKR1B1;ALKBH5;ALYREF;AMFR;AP2A1;AP2B1;APH1A;APLP2;ARF1;ARFGAP1;ARL8A;ARPC1A;ASH2L;ASNA1;ATF4;ATG9A;ATP2A2;ATP6V0D1;ATP6V0E2;ATP6V1B2;AUP1;B4GALT2;BET1L;BRI3BP;C12orf10;C12orf57;C19orf70;C2CD2L;C6orf89;C7orf43;CALR;CAP1;CAP2;CCT3;CDIPT;CDK20;CDK5;CDK5R1;CDK9;CDKN2D;CDS2;CFAP20;CHCHD10;CHMP7;CHPF;CHST1;CHST10;CHTF8;CIAO1;CLCN6;COA3;COPS6;COPS7A;COX6B1;CPT1C;CRAT;CRCP;CREB3;CRKL;CSNK2A1;CTSD;CTSF;CYC1;DCTN3;DCTN5;DDN;DDOST;DDX41;DDX56;DHCR24;DOC2A;DOLPP1;DPYSL2;DUSP3;DUSP7;DVL1;DYNLRB1;EDF1;EFTUD2;EIF3L;EIF5A;EIF6;ELAC2;ELOF1;EMC1;ENTPD6;ERAL1;EXOC3;FADS2;FAM131B;FAM32A;FBXO2;FNDC5;FOXRED2;FSCN1;FTL;GABARAPL1;GAPDH;GBA;GID8;GNAI2;GNB1;GOT1;GOT2;GPS1;GPX4;GRHPR;GRN;GSR;GSTP1;H2AFX;HAX1;HDGF;HIST1H2AE;HTRA2;IDH3B;IDH3G;INTS5;ITM2C;JPH4;KCTD10;KLHDC3;KLHL21;KXD1;LGALS1;LMNB2;LSM10;LSM4;MAD2L1BP;MAN2B2;MANEAL;MAP1LC3A;MAP4K2;MAPK1;MAPK3;MAPK8IP1;MAPK9;MBD3;MBTPS1;MDH2;MEAF6;MED16;MED29;MEN1;MIEF1;MLST8;MPDU1;MRPL10;MRPL49;MRPS18B;MRPS2;MSL1;MT3;MTA2;NDN;NDUFA3;NDUFB9;NDUFS8;NECAB3;NECAP1;NLE1;NLRP1;NONO;NPRL2;NSFL1C;OBSL1;OTUB1;PAK1;PCSK1N;PCYT2;PDHA1;PDPK1;PEA15;PEF1;PGAM5;PHB2;PIH1D1;PIN1;PITRM1;PLEKHB2;PNPLA2;POLDIP2;POLR2E;POP7;PORCN;PPIA;PPIB;PPP2R5C;PPP3CB;PRAF2;PRMT1;PRMT5;PSMB6;PSMD3;PSMD8;PTGES2;PUF60;PYGO2;R3HCC1;RAB5B;RAB6B;RAB7A;RABGGTA;RBSN;RING1;RNF208;RNF26;RNF41;RNF44;ROGDI;RPL18;RPL24;RPL27A;RPL36;RPL4;RPL7A;RPL8;RPN1;RPS15;RPS19BP1;RPS2;RPS28;RPS3;RPS9;RRP9;RTN1;RTN3;SDC3;SEPT3;SEPT8;SFXN3;SH3BGRL3;SH3GLB2;SHMT2;SIGMAR1;SLC22A17;SLC25A11;SLC25A22;SLC25A3;SLC25A44;SLC35B2;SLC37A4;SLC39A13;SMG5;SMPD1;SNAPC2;SNCG;SNN;SNU13;SNX17;SORL1;SOX15;SPATA2;SSR4;SSU72;STARD7;STOML2;SUMO3;SUOX;SV2A;SV2B;SYNGR3;SYT11;TBCB;TBCC;TBRG4;TIMM50;TIMP2;TINF2;TM7SF2;TMBIM6;TMED9;TMEM115;TMEM129;TMEM132A;TMEM259;TOM1;TOR1A;TPRG1L;TRAPPC1;TRAPPC2L;TRAPPC3;TRAPPC4;TRRAP;TRUB2;TSPYL1;TUBA4A;TUBB2A;TUBB4B;TUBG1;TUBGCP2;TWF2;TXN2;TYRO3;UBA52;UBB;UBE2Z;UBL4A;UBXN1;UCHL1;UQCR10;UQCRC1;UROD;USE1;USF2;USP22;VAT1;VPS11;VPS18;VPS28;VPS37D;VPS39;VPS52;WBP2;WDR1;XAB2;XRCC6;YKT6;ZNF593;ZNHIT1	1.29304269017969e-10
5	GO:0031090	3.2525557310591e-10	2.00036306167777	78.2341486964918	131	2082	organelle membrane	ACP2;AP2A1;AP2B1;APH1A;APLP2;ARF1;ARFGAP1;ARL8A;ATG9A;ATP2A2;ATP6V0D1;ATP6V0E2;ATP6V1B2;B4GALT2;BET1L;BRI3BP;C19orf70;C6orf89;CALR;CDIPT;CDS2;CHMP7;CHPF;CHST1;CHST10;CLCN6;COA3;COX6B1;CPT1C;CRAT;CREB3;CYC1;DCTN5;DDOST;DHCR24;DOC2A;ENTPD6;ERAL1;EXOC3;FBXO2;FNDC5;GABARAPL1;GAPDH;GBA;GNB1;GOT2;HAX1;HTRA2;INTS5;ITM2C;JPH4;KXD1;LMNB2;MAD2L1BP;MAN2B2;MANEAL;MAP1LC3A;MAP4K2;MAPK8IP1;MBTPS1;MDH2;MIEF1;MRPL10;MRPL49;MRPS18B;MRPS2;MT3;NDUFA3;NDUFB9;NDUFS8;NECAP1;NPRL2;PAK1;PEF1;PGAM5;PHB2;PLEKHB2;PRAF2;PTGES2;RAB5B;RAB6B;RAB7A;RBSN;RPS28;RPS3;RTN3;SFXN3;SHMT2;SIGMAR1;SLC22A17;SLC25A11;SLC25A22;SLC25A3;SLC25A44;SLC35B2;SLC39A13;SNN;SNX17;SORL1;SSR4;STARD7;STOML2;SV2A;SV2B;SYNGR3;SYT11;TIMM50;TM7SF2;TMBIM6;TMED9;TMEM115;TMEM132A;TOM1;TOR1A;TPRG1L;TRAPPC1;TRAPPC2L;TRAPPC3;TRAPPC4;UBA52;UBB;UQCR10;UQCRC1;VAT1;VPS11;VPS18;VPS28;VPS37D;VPS39;VPS52;YKT6	4.76163825771827e-08
6	GO:0070062	3.70075512257896e-10	2.02616662346882	72.7104119729643	124	1935	extracellular exosome	ACP2;ACTG1;ACTR1A;ACTR1B;ACVR1B;AKR1B1;ALYREF;APLP2;APMAP;ARF1;ARL8A;ARPC1A;ASNA1;ATP6V0D1;ATP6V1B2;AUP1;C12orf10;CALR;CAP1;CCT3;CFAP20;CHTF8;COPS6;CRKL;CTSD;CTSF;DPYSL2;DUSP3;EDF1;EIF3I;EIF5A;EIF6;ENTPD6;FABP3;FAM213B;FBXO2;FSCN1;FTL;GAMT;GAPDH;GBA;GNAI2;GNB1;GOT1;GOT2;GPX4;GRHPR;GRN;GSR;GSTP1;H2AFX;HIST1H2AE;IGFBP6;ITM2C;JMJD8;KHK;LGALS1;MAN2B2;MAPK1;MAPK3;MDH1;MDH2;MPDU1;MPI;NDRG3;NDUFB9;OTUB1;PCSK1N;PEF1;PGK1;PHB2;PIP4K2C;PPIA;PPIB;PRDX1;PSMB6;PSMD3;PSMD8;PTPRA;RAB5B;RAB7A;RBSN;RPL24;RPL4;RPL7A;RPS2;RPS28;RPS3;RPS9;RTN3;SCRN2;SERPINF1;SH3BGRL3;SHMT2;SLC25A3;SMPD1;SNCG;SORL1;SSR4;SUMO3;TIMP2;TMED9;TMEM132A;TOM1;TOR1A;TPRG1L;TSPAN3;TSTA3;TTYH3;TUBA4A;TUBB2A;TUBB4B;TWF2;UBA52;UBAC1;UBB;UCHL1;UFC1;UQCR10;VAT1;VPS28;VPS37D;WDR1;YKT6	4.76163825771827e-08
7	GO:1903561	5.70779734410089e-10	2.00914914838116	73.1989056968136	124	1948	extracellular vesicle	ACP2;ACTG1;ACTR1A;ACTR1B;ACVR1B;AKR1B1;ALYREF;APLP2;APMAP;ARF1;ARL8A;ARPC1A;ASNA1;ATP6V0D1;ATP6V1B2;AUP1;C12orf10;CALR;CAP1;CCT3;CFAP20;CHTF8;COPS6;CRKL;CTSD;CTSF;DPYSL2;DUSP3;EDF1;EIF3I;EIF5A;EIF6;ENTPD6;FABP3;FAM213B;FBXO2;FSCN1;FTL;GAMT;GAPDH;GBA;GNAI2;GNB1;GOT1;GOT2;GPX4;GRHPR;GRN;GSR;GSTP1;H2AFX;HIST1H2AE;IGFBP6;ITM2C;JMJD8;KHK;LGALS1;MAN2B2;MAPK1;MAPK3;MDH1;MDH2;MPDU1;MPI;NDRG3;NDUFB9;OTUB1;PCSK1N;PEF1;PGK1;PHB2;PIP4K2C;PPIA;PPIB;PRDX1;PSMB6;PSMD3;PSMD8;PTPRA;RAB5B;RAB7A;RBSN;RPL24;RPL4;RPL7A;RPS2;RPS28;RPS3;RPS9;RTN3;SCRN2;SERPINF1;SH3BGRL3;SHMT2;SLC25A3;SMPD1;SNCG;SORL1;SSR4;SUMO3;TIMP2;TMED9;TMEM132A;TOM1;TOR1A;TPRG1L;TSPAN3;TSTA3;TTYH3;TUBA4A;TUBB2A;TUBB4B;TWF2;UBA52;UBAC1;UBB;UCHL1;UFC1;UQCR10;VAT1;VPS28;VPS37D;WDR1;YKT6	5.88437302183763e-08
8	GO:0043230	6.09779587755195e-10	2.00655258191526	73.2740585774059	124	1950	extracellular organelle	ACP2;ACTG1;ACTR1A;ACTR1B;ACVR1B;AKR1B1;ALYREF;APLP2;APMAP;ARF1;ARL8A;ARPC1A;ASNA1;ATP6V0D1;ATP6V1B2;AUP1;C12orf10;CALR;CAP1;CCT3;CFAP20;CHTF8;COPS6;CRKL;CTSD;CTSF;DPYSL2;DUSP3;EDF1;EIF3I;EIF5A;EIF6;ENTPD6;FABP3;FAM213B;FBXO2;FSCN1;FTL;GAMT;GAPDH;GBA;GNAI2;GNB1;GOT1;GOT2;GPX4;GRHPR;GRN;GSR;GSTP1;H2AFX;HIST1H2AE;IGFBP6;ITM2C;JMJD8;KHK;LGALS1;MAN2B2;MAPK1;MAPK3;MDH1;MDH2;MPDU1;MPI;NDRG3;NDUFB9;OTUB1;PCSK1N;PEF1;PGK1;PHB2;PIP4K2C;PPIA;PPIB;PRDX1;PSMB6;PSMD3;PSMD8;PTPRA;RAB5B;RAB7A;RBSN;RPL24;RPL4;RPL7A;RPS2;RPS28;RPS3;RPS9;RTN3;SCRN2;SERPINF1;SH3BGRL3;SHMT2;SLC25A3;SMPD1;SNCG;SORL1;SSR4;SUMO3;TIMP2;TMED9;TMEM132A;TOM1;TOR1A;TPRG1L;TSPAN3;TSTA3;TTYH3;TUBA4A;TUBB2A;TUBB4B;TWF2;UBA52;UBAC1;UBB;UCHL1;UFC1;UQCR10;VAT1;VPS28;VPS37D;WDR1;YKT6	5.88437302183763e-08
9	GO:0022626	7.33904888539868e-10	11.5208333333333	1.72851625362086	14	46	cytosolic ribosome	RPL18;RPL24;RPL27A;RPL36;RPL4;RPL7A;RPL8;RPS15;RPS2;RPS28;RPS3;RPS9;SNU13;UBA52	6.29527304391975e-08
10	GO:0032991	8.87965772707192e-10	1.80991825730849	135.688525909237	196	3611	protein-containing complex	ACTG1;ACTR1A;ACTR1B;ACVR1B;ALYREF;AMFR;AP2A1;AP2B1;APH1A;ARF1;ARPC1A;ASB1;ASH2L;ATF4;ATP6V0D1;ATP6V0E2;ATP6V1B2;AUP1;BET1L;C19orf70;CALR;CAPRIN1;CCT3;CDK5;CDK5R1;CDK5R2;CDK9;CDKN2D;CHMP7;CHTF8;CIAO1;COPS6;COPS7A;CPT1C;CRCP;CSNK2A1;CYC1;DCTN3;DCTN5;DDOST;DDX41;DVL1;DYNLRB1;EDF1;EFTUD2;EIF3G;EIF3I;EIF3L;EIF5A;EIF6;ELOF1;ELP5;EMC1;EXOC3;FBXO2;FBXO44;FBXW5;FSCN1;FTL;GAPDH;GMPR2;GNAI2;GNB1;GNG3;GPS1;GPX4;GSK3A;GSTP1;H2AFX;HAX1;HDGF;HIST1H2AE;HTRA2;IGFBP6;INTS5;JPH4;KCTD10;KCTD17;KLHL21;KLHL36;KXD1;LIN7B;LSM10;LSM4;MBD3;MEAF6;MED16;MED29;MEN1;MLST8;MRPL10;MRPL49;MRPS18B;MRPS2;MSL1;MT3;MTA2;NDUFA3;NDUFB9;NDUFS8;NECAP1;NLE1;NLRP1;NONO;NPRL2;NSFL1C;OBSL1;PAK1;PBX2;PDHA1;PEA15;PEF1;PFDN5;PHB2;PIH1D1;POLR2E;POP7;PORCN;PPIA;PPIB;PPM1F;PPP2R5C;PPP3CB;PRMT1;PRMT5;PSMB6;PSMD3;PSMD8;PTPRA;PUF60;PYGO2;R3HCC1;RAB7A;RABGGTA;RING1;RNF31;RPL18;RPL24;RPL27A;RPL36;RPL4;RPL7A;RPL8;RPN1;RPS15;RPS2;RPS28;RPS3;RPS9;RRP9;SCN2B;SEPT3;SEPT8;SHMT2;SMG5;SNU13;SORL1;SOX15;SPSB3;SSR4;SSU72;STIP1;STOML2;SUMO3;TIMM50;TINF2;TM7SF2;TMEM115;TRAPPC1;TRAPPC2L;TRAPPC3;TRAPPC4;TRRAP;TTYH3;TUBG1;TUBGCP2;TYRO3;UBA52;UBL4A;UBXN1;UQCR10;UQCRC1;USP22;VPS11;VPS18;VPS26B;VPS28;VPS37D;VPS39;VPS52;WDR1;XAB2;XRCC6;YKT6;ZNF593;ZNHIT1	6.85509576529952e-08
