GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	adj
1	GO:0090304	6.08736227096824e-22	2.64956557339763	129.446656457376	222	3693	nucleic acid metabolic process	ACTL6A;AIMP1;ANKRD49;ASCC3;ATAD5;ATF7IP;BAZ1A;BLM;BRCA2;CASP3;CCDC88A;CCNC;CD36;CEBPZ;CHD1;CHD9;CHUK;CNOT6L;CPSF3;CREB1;CUL3;CWC22;DARS;DBF4;DBX2;DCAF13;DCLRE1C;DDR2;DDX18;DDX50;DDX52;DDX58;DDX59;DEK;DHX29;DHX36;EHF;ERCC4;ESCO1;FER;FZD6;GABPA;GABPB1;GAR1;GEN1;H3F3A;HAT1;HESX1;HEY2;HMGXB4;HNF4G;IFT74;IMPACT;INTS12;ITGA6;ITGB3BP;KLF3;KMT2E;LARP7;LCORL;LEMD3;LRIF1;LSM8;LYAR;MAGOH;MCM8;MDM2;MED30;MEI4;METTL14;MGME1;MIER1;MIS18BP1;MLH3;MMS22L;MYBL1;N4BP2;NAA15;NAB1;NBN;NEDD4;NIPBL;NMI;NOC3L;NOL8;NUFIP1;NUP107;P2RY1;PARP14;PARPBP;PCF11;PCGF5;PHF11;PHF20L1;PHF3;PHF6;PHIP;POLR3GL;PPIL3;PPIL4;PPP4R2;PRPF38A;PRPF38B;PRPF40A;PUS3;PYGO1;QRSL1;RBBP6;RECQL;REST;REV3L;RFC1;RIF1;RIOK2;RMI1;RPF2;RPP38;SCAF11;SETX;SFRP4;SGK3;SIRT1;SMC5;SMNDC1;SNAPC1;SNRNP48;SOX11;SOX6;SP3;SREK1;SREK1IP1;TAF5;TBK1;TCEA1;TCEANC2;TDRD3;TERF1;TEX15;THOC2;THUMPD2;THUMPD3;TIGAR;TPRKB;TRIM13;TRIP11;TRMT10A;TYW3;U2SURP;USP1;USP15;USP16;USP47;WAPL;WBP4;WDHD1;WDR43;WWP1;YEATS4;YES1;YTHDC1;ZBTB10;ZBTB26;ZBTB37;ZC3H6;ZC3HAV1;ZCCHC11;ZCCHC9;ZFC3H1;ZFP30;ZMYM1;ZNF112;ZNF114;ZNF148;ZNF160;ZNF180;ZNF217;ZNF225;ZNF226;ZNF227;ZNF268;ZNF280D;ZNF283;ZNF292;ZNF300;ZNF311;ZNF322;ZNF326;ZNF33B;ZNF350;ZNF354B;ZNF354C;ZNF383;ZNF404;ZNF426;ZNF430;ZNF433;ZNF44;ZNF454;ZNF480;ZNF501;ZNF502;ZNF527;ZNF569;ZNF570;ZNF582;ZNF600;ZNF606;ZNF616;ZNF624;ZNF638;ZNF644;ZNF674;ZNF699;ZNF701;ZNF790;ZNF829;ZNF836;ZNF844;ZNF85;ZSCAN12;ZSCAN9;ZZZ3	2.74905280156926e-18
2	GO:0046483	3.76001343459362e-18	2.39533843457062	149.075718904203	234	4253	heterocycle metabolic process	ACTL6A;ADPRM;AIMP1;AK9;ANKRD49;ASCC3;ATAD5;ATF7IP;BAZ1A;BCHE;BDH2;BLM;BRCA2;CASP3;CCDC88A;CCNC;CD36;CEBPZ;CHD1;CHD9;CHUK;CNOT6L;CPSF3;CREB1;CUL3;CWC22;DARS;DBF4;DBX2;DCAF13;DCLRE1C;DDR2;DDX18;DDX50;DDX52;DDX58;DDX59;DEK;DHX29;DHX36;EHF;ERCC4;ESCO1;FER;FZD6;GABPA;GABPB1;GAR1;GEN1;H3F3A;HAT1;HESX1;HEY2;HMGXB4;HNF4G;HNMT;IFT74;IMPACT;INTS12;ITGA6;ITGB3BP;KLF3;KMT2E;LARP7;LCORL;LEMD3;LIAS;LRIF1;LSM8;LYAR;MAGOH;MCM8;MDM2;MED30;MEI4;METTL14;MGME1;MIER1;MIS18BP1;MLH3;MMS22L;MTHFD2L;MYBL1;N4BP2;NAA15;NAB1;NBN;NEDD4;NIPBL;NMI;NOC3L;NOL8;NUFIP1;NUP107;NUP37;NUP43;P2RY1;PARP14;PARPBP;PCF11;PCGF5;PGM3;PHF11;PHF20L1;PHF3;PHF6;PHIP;POLR3GL;PPIL3;PPIL4;PPP4R2;PRPF38A;PRPF38B;PRPF40A;PTS;PUS3;PYGO1;QRSL1;RBBP6;RECQL;REST;REV3L;RFC1;RIF1;RIOK2;RMI1;RPF2;RPP38;SCAF11;SETX;SFRP4;SGK3;SIRT1;SMC5;SMNDC1;SNAPC1;SNRNP48;SOX11;SOX6;SP3;SREK1;SREK1IP1;TAF5;TBK1;TCEA1;TCEANC2;TDRD3;TERF1;TEX15;THOC2;THUMPD2;THUMPD3;TIGAR;TPH1;TPRKB;TRIM13;TRIP11;TRMT10A;TYW3;U2SURP;USP1;USP15;USP16;USP47;WAPL;WBP4;WDHD1;WDR43;WWP1;YEATS4;YES1;YTHDC1;ZBTB10;ZBTB26;ZBTB37;ZC3H6;ZC3HAV1;ZCCHC11;ZCCHC9;ZFC3H1;ZFP30;ZMYM1;ZNF112;ZNF114;ZNF148;ZNF160;ZNF180;ZNF217;ZNF225;ZNF226;ZNF227;ZNF268;ZNF280D;ZNF283;ZNF292;ZNF300;ZNF311;ZNF322;ZNF326;ZNF33B;ZNF350;ZNF354B;ZNF354C;ZNF383;ZNF404;ZNF426;ZNF430;ZNF433;ZNF44;ZNF454;ZNF480;ZNF501;ZNF502;ZNF527;ZNF569;ZNF570;ZNF582;ZNF600;ZNF606;ZNF616;ZNF624;ZNF638;ZNF644;ZNF674;ZNF699;ZNF701;ZNF790;ZNF829;ZNF836;ZNF844;ZNF85;ZSCAN12;ZSCAN9;ZZZ3	8.10811549973816e-15
3	GO:0016070	5.38625918937433e-18	2.42213477619282	116.827973455845	198	3333	RNA metabolic process	ACTL6A;AIMP1;ANKRD49;ASCC3;ATF7IP;BAZ1A;BLM;BRCA2;CCNC;CD36;CEBPZ;CHD1;CHD9;CHUK;CNOT6L;CPSF3;CREB1;CUL3;CWC22;DARS;DBX2;DCAF13;DDR2;DDX18;DDX50;DDX52;DDX58;DDX59;DEK;DHX29;DHX36;EHF;FER;FZD6;GABPA;GABPB1;GAR1;H3F3A;HAT1;HESX1;HEY2;HMGXB4;HNF4G;IFT74;IMPACT;INTS12;ITGA6;ITGB3BP;KLF3;KMT2E;LARP7;LCORL;LEMD3;LRIF1;LSM8;LYAR;MAGOH;MDM2;MED30;METTL14;MIER1;MIS18BP1;MYBL1;NAA15;NAB1;NEDD4;NIPBL;NMI;NOC3L;NOL8;NUFIP1;NUP107;P2RY1;PARP14;PCF11;PCGF5;PHF11;PHF20L1;PHF3;PHF6;PHIP;POLR3GL;PPIL3;PPIL4;PPP4R2;PRPF38A;PRPF38B;PRPF40A;PUS3;PYGO1;QRSL1;RBBP6;REST;RFC1;RIF1;RIOK2;RPF2;RPP38;SCAF11;SETX;SFRP4;SGK3;SIRT1;SMNDC1;SNAPC1;SNRNP48;SOX11;SOX6;SP3;SREK1;SREK1IP1;TAF5;TBK1;TCEA1;TCEANC2;TDRD3;TERF1;THOC2;THUMPD2;THUMPD3;TPRKB;TRIM13;TRIP11;TRMT10A;TYW3;U2SURP;USP15;USP16;USP47;WBP4;WDHD1;WDR43;WWP1;YEATS4;YES1;YTHDC1;ZBTB10;ZBTB26;ZBTB37;ZC3H6;ZC3HAV1;ZCCHC11;ZCCHC9;ZFC3H1;ZFP30;ZMYM1;ZNF112;ZNF114;ZNF148;ZNF160;ZNF180;ZNF217;ZNF225;ZNF226;ZNF227;ZNF268;ZNF280D;ZNF283;ZNF292;ZNF300;ZNF311;ZNF322;ZNF326;ZNF33B;ZNF350;ZNF354B;ZNF354C;ZNF383;ZNF404;ZNF426;ZNF430;ZNF433;ZNF44;ZNF454;ZNF480;ZNF501;ZNF502;ZNF527;ZNF569;ZNF570;ZNF582;ZNF600;ZNF606;ZNF616;ZNF624;ZNF638;ZNF644;ZNF674;ZNF699;ZNF701;ZNF790;ZNF829;ZNF836;ZNF844;ZNF85;ZSCAN12;ZSCAN9;ZZZ3	8.10811549973816e-15
4	GO:0006139	8.53556392512663e-18	2.37377892030848	144.343712778629	228	4118	nucleobase-containing compound metabolic process	ACTL6A;ADPRM;AIMP1;AK9;ANKRD49;ASCC3;ATAD5;ATF7IP;BAZ1A;BLM;BRCA2;CASP3;CCDC88A;CCNC;CD36;CEBPZ;CHD1;CHD9;CHUK;CNOT6L;CPSF3;CREB1;CUL3;CWC22;DARS;DBF4;DBX2;DCAF13;DCLRE1C;DDR2;DDX18;DDX50;DDX52;DDX58;DDX59;DEK;DHX29;DHX36;EHF;ERCC4;ESCO1;FER;FZD6;GABPA;GABPB1;GAR1;GEN1;H3F3A;HAT1;HESX1;HEY2;HMGXB4;HNF4G;IFT74;IMPACT;INTS12;ITGA6;ITGB3BP;KLF3;KMT2E;LARP7;LCORL;LEMD3;LRIF1;LSM8;LYAR;MAGOH;MCM8;MDM2;MED30;MEI4;METTL14;MGME1;MIER1;MIS18BP1;MLH3;MMS22L;MTHFD2L;MYBL1;N4BP2;NAA15;NAB1;NBN;NEDD4;NIPBL;NMI;NOC3L;NOL8;NUFIP1;NUP107;NUP37;NUP43;P2RY1;PARP14;PARPBP;PCF11;PCGF5;PGM3;PHF11;PHF20L1;PHF3;PHF6;PHIP;POLR3GL;PPIL3;PPIL4;PPP4R2;PRPF38A;PRPF38B;PRPF40A;PUS3;PYGO1;QRSL1;RBBP6;RECQL;REST;REV3L;RFC1;RIF1;RIOK2;RMI1;RPF2;RPP38;SCAF11;SETX;SFRP4;SGK3;SIRT1;SMC5;SMNDC1;SNAPC1;SNRNP48;SOX11;SOX6;SP3;SREK1;SREK1IP1;TAF5;TBK1;TCEA1;TCEANC2;TDRD3;TERF1;TEX15;THOC2;THUMPD2;THUMPD3;TIGAR;TPRKB;TRIM13;TRIP11;TRMT10A;TYW3;U2SURP;USP1;USP15;USP16;USP47;WAPL;WBP4;WDHD1;WDR43;WWP1;YEATS4;YES1;YTHDC1;ZBTB10;ZBTB26;ZBTB37;ZC3H6;ZC3HAV1;ZCCHC11;ZCCHC9;ZFC3H1;ZFP30;ZMYM1;ZNF112;ZNF114;ZNF148;ZNF160;ZNF180;ZNF217;ZNF225;ZNF226;ZNF227;ZNF268;ZNF280D;ZNF283;ZNF292;ZNF300;ZNF311;ZNF322;ZNF326;ZNF33B;ZNF350;ZNF354B;ZNF354C;ZNF383;ZNF404;ZNF426;ZNF430;ZNF433;ZNF44;ZNF454;ZNF480;ZNF501;ZNF502;ZNF527;ZNF569;ZNF570;ZNF582;ZNF600;ZNF606;ZNF616;ZNF624;ZNF638;ZNF644;ZNF674;ZNF699;ZNF701;ZNF790;ZNF829;ZNF836;ZNF844;ZNF85;ZSCAN12;ZSCAN9;ZZZ3	8.46133835167427e-15
5	GO:0006725	9.36817798015309e-18	2.36967041753775	150.057172026544	234	4281	cellular aromatic compound metabolic process	ACTL6A;ADPRM;AIMP1;AK9;ANKRD49;ASCC3;ATAD5;ATF7IP;BAZ1A;BCHE;BDH2;BLM;BRCA2;CASP3;CCDC88A;CCNC;CD36;CEBPZ;CHD1;CHD9;CHUK;CNOT6L;CPSF3;CREB1;CUL3;CWC22;DARS;DBF4;DBX2;DCAF13;DCLRE1C;DDR2;DDX18;DDX50;DDX52;DDX58;DDX59;DEK;DHX29;DHX36;EHF;ERCC4;ESCO1;FER;FZD6;GABPA;GABPB1;GAR1;GEN1;H3F3A;HAT1;HESX1;HEY2;HMGXB4;HNF4G;HNMT;IFT74;IMPACT;INTS12;ITGA6;ITGB3BP;KLF3;KMT2E;LARP7;LCORL;LEMD3;LRIF1;LSM8;LYAR;MAGOH;MCM8;MDM2;MED30;MEI4;METTL14;MGME1;MIER1;MIS18BP1;MLH3;MMS22L;MTHFD2L;MYBL1;N4BP2;NAA15;NAB1;NBN;NEDD4;NIPBL;NMI;NOC3L;NOL8;NUFIP1;NUP107;NUP37;NUP43;P2RY1;PARP14;PARPBP;PCF11;PCGF5;PGM3;PHF11;PHF20L1;PHF3;PHF6;PHIP;POLR3GL;PON1;PPIL3;PPIL4;PPP4R2;PRPF38A;PRPF38B;PRPF40A;PTS;PUS3;PYGO1;QRSL1;RBBP6;RECQL;REST;REV3L;RFC1;RIF1;RIOK2;RMI1;RPF2;RPP38;SCAF11;SETX;SFRP4;SGK3;SIRT1;SMC5;SMNDC1;SNAPC1;SNRNP48;SOX11;SOX6;SP3;SREK1;SREK1IP1;TAF5;TBK1;TCEA1;TCEANC2;TDRD3;TERF1;TEX15;THOC2;THUMPD2;THUMPD3;TIGAR;TPH1;TPRKB;TRIM13;TRIP11;TRMT10A;TYW3;U2SURP;USP1;USP15;USP16;USP47;WAPL;WBP4;WDHD1;WDR43;WWP1;YEATS4;YES1;YTHDC1;ZBTB10;ZBTB26;ZBTB37;ZC3H6;ZC3HAV1;ZCCHC11;ZCCHC9;ZFC3H1;ZFP30;ZMYM1;ZNF112;ZNF114;ZNF148;ZNF160;ZNF180;ZNF217;ZNF225;ZNF226;ZNF227;ZNF268;ZNF280D;ZNF283;ZNF292;ZNF300;ZNF311;ZNF322;ZNF326;ZNF33B;ZNF350;ZNF354B;ZNF354C;ZNF383;ZNF404;ZNF426;ZNF430;ZNF433;ZNF44;ZNF454;ZNF480;ZNF501;ZNF502;ZNF527;ZNF569;ZNF570;ZNF582;ZNF600;ZNF606;ZNF616;ZNF624;ZNF638;ZNF644;ZNF674;ZNF699;ZNF701;ZNF790;ZNF829;ZNF836;ZNF844;ZNF85;ZSCAN12;ZSCAN9;ZZZ3	8.46133835167427e-15
6	GO:0034641	1.40425352281807e-17	2.36078470259639	161.93976518632	246	4620	cellular nitrogen compound metabolic process	AASDH;ACTL6A;ADPRM;AIMP1;AK9;ANKRD49;ASCC3;ATAD5;ATF7IP;BAZ1A;BBOX1;BDH2;BLM;BRCA2;C8orf88;CASP3;CCDC88A;CCNC;CD36;CEBPZ;CHD1;CHD9;CHUK;CNOT6L;COL4A3BP;CPSF3;CREB1;CUL3;CWC22;DARS;DBF4;DBX2;DCAF13;DCLRE1C;DDR2;DDX18;DDX50;DDX52;DDX58;DDX59;DEK;DHX29;DHX36;DPH5;EHF;ERCC4;ESCO1;FER;FZD6;GABPA;GABPB1;GAR1;GEN1;H3F3A;HAT1;HESX1;HEY2;HMGXB4;HNF4G;HNMT;IFT74;IMPACT;INTS12;ITGA6;ITGB3BP;KLF3;KMT2E;LARP7;LCORL;LEMD3;LIAS;LRIF1;LSM14A;LSM8;LYAR;MAGOH;MALSU1;MCM8;MDM2;MED30;MEI4;METTL14;MGME1;MIER1;MIS18BP1;MLH3;MMS22L;MRPS14;MRPS31;MTHFD2L;MTIF3;MTRF1;MTRF1L;MYBL1;N4BP2;NAA15;NAB1;NBN;NEDD4;NIPBL;NMI;NOC3L;NOL8;NUFIP1;NUP107;NUP37;NUP43;P2RY1;PARP14;PARPBP;PCF11;PCGF5;PGM3;PHF11;PHF20L1;PHF3;PHF6;PHIP;POLR3GL;PPIL3;PPIL4;PPP4R2;PRPF38A;PRPF38B;PRPF40A;PTS;PUS3;PYGO1;QRSL1;RBBP6;RECQL;REST;REV3L;RFC1;RIF1;RIOK2;RMI1;RPF2;RPP38;SCAF11;SETX;SFRP4;SGK3;SIRT1;SMC5;SMNDC1;SNAPC1;SNRNP48;SOX11;SOX6;SP3;SREK1;SREK1IP1;ST8SIA4;TAF5;TBK1;TCEA1;TCEANC2;TDRD3;TERF1;TEX15;THOC2;THUMPD2;THUMPD3;TIGAR;TPH1;TPRKB;TRIM13;TRIP11;TRMT10A;TYW3;U2SURP;USP1;USP15;USP16;USP47;WAPL;WBP4;WDHD1;WDR43;WWP1;YEATS4;YES1;YTHDC1;ZBTB10;ZBTB26;ZBTB37;ZC3H6;ZC3HAV1;ZCCHC11;ZCCHC9;ZFC3H1;ZFP30;ZMYM1;ZNF112;ZNF114;ZNF148;ZNF160;ZNF180;ZNF217;ZNF225;ZNF226;ZNF227;ZNF268;ZNF280D;ZNF283;ZNF292;ZNF300;ZNF311;ZNF322;ZNF326;ZNF33B;ZNF350;ZNF354B;ZNF354C;ZNF383;ZNF404;ZNF426;ZNF430;ZNF433;ZNF44;ZNF454;ZNF480;ZNF501;ZNF502;ZNF527;ZNF569;ZNF570;ZNF582;ZNF600;ZNF606;ZNF616;ZNF624;ZNF638;ZNF644;ZNF674;ZNF699;ZNF701;ZNF790;ZNF829;ZNF836;ZNF844;ZNF85;ZSCAN12;ZSCAN9;ZZZ3	1.0569348181744e-14
7	GO:0010467	4.71193774803805e-16	2.2693812943673	134.87970052748	213	3848	gene expression	ACTL6A;ADAM10;AIMP1;ANKRD49;ASCC3;ATF7IP;ATG14;BAZ1A;BIRC3;BLM;BRCA2;C5;C8orf88;CASP3;CCNC;CD36;CEBPZ;CHD1;CHD9;CHUK;CNOT6L;CPSF3;CREB1;CUL3;CWC22;DARS;DBX2;DCAF13;DDR2;DDX52;DDX58;DEK;DHX29;DHX36;DPH5;EHF;FER;FZD6;GABPA;GABPB1;GAR1;H3F3A;HAT1;HESX1;HEY2;HMGXB4;HNF4G;IFT74;IMPACT;INTS12;ITGA6;ITGB3BP;KLF3;KMT2E;LARP7;LCORL;LEMD3;LIAS;LRIF1;LSM14A;LSM8;LYAR;MAGOH;MALSU1;MDM2;MED30;METTL14;MIER1;MIS18BP1;MRPS14;MRPS31;MTIF3;MTRF1;MTRF1L;MYBL1;NAA15;NAB1;NEDD4;NIPBL;NMI;NOC3L;NOL8;NUFIP1;NUP107;NUP37;NUP43;P2RY1;PARP14;PCF11;PCGF5;PDCD10;PHF11;PHF20L1;PHF3;PHF6;PHIP;POLR3GL;PPIL3;PPIL4;PPP4R2;PRPF38A;PRPF38B;PRPF40A;PUS3;PYGO1;QRSL1;RBBP6;REST;RFC1;RIF1;RIOK2;RPF2;RPP38;SCAF11;SETX;SFRP4;SGK3;SIRT1;SMCHD1;SMNDC1;SNAPC1;SNRNP48;SOX11;SOX6;SP3;SREK1;SREK1IP1;TAF5;TBK1;TCEA1;TCEANC2;TERF1;THOC2;THUMPD2;THUMPD3;TPRKB;TRIM13;TRIP11;TRMT10A;TYW3;U2SURP;USP15;USP16;USP47;WBP4;WDHD1;WDR43;WWP1;YEATS4;YES1;YTHDC1;ZBTB10;ZBTB26;ZBTB37;ZC3H6;ZC3HAV1;ZCCHC11;ZCCHC9;ZFC3H1;ZFP30;ZMYM1;ZNF112;ZNF114;ZNF148;ZNF160;ZNF180;ZNF217;ZNF225;ZNF226;ZNF227;ZNF268;ZNF280D;ZNF283;ZNF292;ZNF300;ZNF311;ZNF322;ZNF326;ZNF33B;ZNF350;ZNF354B;ZNF354C;ZNF383;ZNF404;ZNF426;ZNF430;ZNF433;ZNF44;ZNF454;ZNF480;ZNF501;ZNF502;ZNF527;ZNF569;ZNF570;ZNF582;ZNF600;ZNF606;ZNF616;ZNF624;ZNF638;ZNF644;ZNF674;ZNF699;ZNF701;ZNF790;ZNF829;ZNF836;ZNF844;ZNF85;ZSCAN12;ZSCAN9;ZZZ3	2.99096765490199e-13
8	GO:1901360	5.29843694402479e-16	2.25598786695601	155.525267993874	235	4437	organic cyclic compound metabolic process	ACTL6A;ADPRM;AIMP1;AK9;ANKRD49;ASCC3;ATAD5;ATF7IP;BAZ1A;BCHE;BDH2;BLM;BRCA2;CASP3;CCDC88A;CCNC;CD36;CEBPZ;CHD1;CHD9;CHUK;CNOT6L;CPSF3;CREB1;CUL3;CWC22;DARS;DBF4;DBX2;DCAF13;DCLRE1C;DDR2;DDX18;DDX50;DDX52;DDX58;DDX59;DEK;DHX29;DHX36;EHF;ERCC4;ESCO1;FER;FZD6;GABPA;GABPB1;GAR1;GEN1;H3F3A;HAT1;HESX1;HEY2;HMGXB4;HNF4G;HNMT;IFT74;IMPACT;INTS12;ITGA6;ITGB3BP;KLF3;KMT2E;LARP7;LCORL;LEMD3;LIAS;LRIF1;LSM8;LYAR;MAGOH;MCM8;MDM2;MED30;MEI4;METTL14;MGME1;MIER1;MIS18BP1;MLH3;MMS22L;MTHFD2L;MYBL1;N4BP2;NAA15;NAB1;NBN;NEDD4;NIPBL;NMI;NOC3L;NOL8;NUFIP1;NUP107;NUP37;NUP43;P2RY1;PARP14;PARPBP;PCF11;PCGF5;PGM3;PHF11;PHF20L1;PHF3;PHF6;PHIP;POLR3GL;PON1;PPIL3;PPIL4;PPP4R2;PRPF38A;PRPF38B;PRPF40A;PTS;PUS3;PYGO1;QRSL1;RBBP6;RECQL;REST;REV3L;RFC1;RIF1;RIOK2;RMI1;RPF2;RPP38;SCAF11;SETX;SFRP4;SGK3;SIRT1;SMC5;SMNDC1;SNAPC1;SNRNP48;SOX11;SOX6;SP3;SREK1;SREK1IP1;TAF5;TBK1;TCEA1;TCEANC2;TDRD3;TERF1;TEX15;THOC2;THUMPD2;THUMPD3;TIGAR;TPH1;TPRKB;TRIM13;TRIP11;TRMT10A;TYW3;U2SURP;USP1;USP15;USP16;USP47;WAPL;WBP4;WDHD1;WDR43;WWP1;YEATS4;YES1;YTHDC1;ZBTB10;ZBTB26;ZBTB37;ZC3H6;ZC3HAV1;ZCCHC11;ZCCHC9;ZFC3H1;ZFP30;ZMYM1;ZNF112;ZNF114;ZNF148;ZNF160;ZNF180;ZNF217;ZNF225;ZNF226;ZNF227;ZNF268;ZNF280D;ZNF283;ZNF292;ZNF300;ZNF311;ZNF322;ZNF326;ZNF33B;ZNF350;ZNF354B;ZNF354C;ZNF383;ZNF404;ZNF426;ZNF430;ZNF433;ZNF44;ZNF454;ZNF480;ZNF501;ZNF502;ZNF527;ZNF569;ZNF570;ZNF582;ZNF600;ZNF606;ZNF616;ZNF624;ZNF638;ZNF644;ZNF674;ZNF699;ZNF701;ZNF790;ZNF829;ZNF836;ZNF844;ZNF85;ZSCAN12;ZSCAN9;ZZZ3	2.99096765490199e-13
9	GO:0034645	2.06963122272512e-12	2.04393690959652	126.537348987579	193	3610	cellular macromolecule biosynthetic process	ACTL6A;ADAMTS5;AIMP1;ANKRD49;ARFGEF1;ASCC3;ATF7IP;BAZ1A;BLM;BRCA2;C8orf88;CCDC88A;CCNC;CD36;CEBPZ;CHD1;CHD9;CHUK;CNOT6L;CPSF3;CREB1;CUL3;DARS;DBF4;DBX2;DDR2;DDX58;DEK;DHX29;DHX36;DPH5;DPM1;EHF;ESCO1;FER;FZD6;GABPA;GABPB1;GALNT1;GAR1;GXYLT1;H3F3A;HAT1;HESX1;HEY2;HMGXB4;HNF4G;IFT74;IMPACT;INTS12;ITGA6;ITGB3BP;KCNE1;KLF3;KMT2E;LCORL;LEMD3;LRIF1;LSM14A;LYAR;MAGOH;MALSU1;MCM8;MDM2;MED30;METTL14;MGME1;MIER1;MIS18BP1;MMS22L;MRPS14;MRPS31;MTIF3;MTRF1;MTRF1L;MYBL1;NAA15;NAB1;NBN;NEDD4;NIPBL;NMI;NOC3L;NUFIP1;NUP107;NUP37;NUP43;P2RY1;PARP14;PCF11;PCGF5;PGM3;PHF11;PHF20L1;PHF3;PHF6;PHIP;PIGC;POLR3GL;PPIL4;PYGO1;QRSL1;RBBP6;REST;REV3L;RFC1;RIF1;RMI1;SETX;SFRP4;SGK3;SIRT1;SNAPC1;SOX11;SOX6;SP3;ST8SIA4;TAF5;TBK1;TCEA1;TCEANC2;TERF1;THOC2;TRIM13;TRIP11;USP15;USP16;USP47;WAPL;WDHD1;WDR43;WWP1;YEATS4;YES1;ZBTB10;ZBTB26;ZBTB37;ZC3H6;ZCCHC9;ZFP30;ZMYM1;ZNF112;ZNF114;ZNF148;ZNF160;ZNF180;ZNF217;ZNF225;ZNF226;ZNF227;ZNF268;ZNF280D;ZNF283;ZNF292;ZNF300;ZNF311;ZNF322;ZNF326;ZNF33B;ZNF350;ZNF354B;ZNF354C;ZNF383;ZNF404;ZNF426;ZNF430;ZNF433;ZNF44;ZNF454;ZNF480;ZNF501;ZNF502;ZNF527;ZNF569;ZNF570;ZNF582;ZNF600;ZNF606;ZNF616;ZNF624;ZNF638;ZNF644;ZNF674;ZNF699;ZNF701;ZNF790;ZNF829;ZNF836;ZNF844;ZNF85;ZSCAN12;ZSCAN9;ZZZ3	1.03849495575851e-09
10	GO:0009059	2.83664928790036e-12	2.03059282519745	129.656967840735	196	3699	macromolecule biosynthetic process	ACTL6A;ADAMTS5;AIMP1;ANGPT1;ANKRD49;ARFGEF1;ASCC3;ATF7IP;BAZ1A;BLM;BRCA2;C8orf88;CCDC88A;CCNC;CD36;CEBPZ;CHD1;CHD9;CHUK;CNOT6L;CPSF3;CREB1;CUL3;DARS;DBF4;DBX2;DDR2;DDX58;DEK;DHX29;DHX36;DPH5;DPM1;EHF;ESCO1;FER;FZD6;GABPA;GABPB1;GALNT1;GAR1;GXYLT1;H3F3A;HAT1;HESX1;HEY2;HMGXB4;HNF4G;IFT74;IMPACT;INTS12;ITGA6;ITGB3BP;KCNE1;KLF3;KMT2E;LCORL;LEMD3;LRIF1;LSM14A;LYAR;MAGOH;MALSU1;MCM8;MDM2;MED30;METTL14;MGME1;MIER1;MIS18BP1;MMS22L;MRPS14;MRPS31;MTIF3;MTRF1;MTRF1L;MYBL1;NAA15;NAB1;NBN;NEDD4;NIPBL;NMI;NOC3L;NUFIP1;NUP107;NUP37;NUP43;P2RY1;PARP14;PCF11;PCGF5;PGGT1B;PGM3;PHF11;PHF20L1;PHF3;PHF6;PHIP;PIGC;POLR3GL;PPIL4;PYGO1;QRSL1;RBBP6;REST;REV3L;RFC1;RIF1;RMI1;SETX;SFRP4;SGK3;SIRT1;SNAPC1;SOX11;SOX6;SP3;ST8SIA4;TAF5;TBK1;TCEA1;TCEANC2;TDRD3;TERF1;THOC2;TRIM13;TRIP11;USP15;USP16;USP47;WAPL;WDHD1;WDR43;WWP1;YEATS4;YES1;ZBTB10;ZBTB26;ZBTB37;ZC3H6;ZCCHC9;ZFP30;ZMYM1;ZNF112;ZNF114;ZNF148;ZNF160;ZNF180;ZNF217;ZNF225;ZNF226;ZNF227;ZNF268;ZNF280D;ZNF283;ZNF292;ZNF300;ZNF311;ZNF322;ZNF326;ZNF33B;ZNF350;ZNF354B;ZNF354C;ZNF383;ZNF404;ZNF426;ZNF430;ZNF433;ZNF44;ZNF454;ZNF480;ZNF501;ZNF502;ZNF527;ZNF569;ZNF570;ZNF582;ZNF600;ZNF606;ZNF616;ZNF624;ZNF638;ZNF644;ZNF674;ZNF699;ZNF701;ZNF790;ZNF829;ZNF836;ZNF844;ZNF85;ZSCAN12;ZSCAN9;ZZZ3	1.21304312405636e-09
