GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	adj
1	GO:0046907	1.27896979804807e-06	2.49101193936413	20.2709611451943	43	1220	intracellular transport	ACTR10;AGFG1;AP1S2;AP3M1;AP5M1;APPBP2;ARF4;CHM;CNIH1;CNIH4;CPSF6;CSE1L;CTDSPL2;DCTN4;DCTN6;DNAJC19;DPY30;GOLGA7;LEPROTL1;MFF;PEX1;PPP1CC;PRKAA1;RAB14;RAB2B;RPL30;SEC22B;SPCS3;SRP9;SRSF6;SRSF7;STRADB;TMED10;TMEM33;TMEM50A;TRAM1;TTC30A;UBE2D3;UBE2J1;VAPA;VPS13C;YIPF5;ZDHHC21	0.00366552744120578
2	GO:0051649	1.75437135485483e-05	2.16214429995625	24.7239263803681	46	1488	establishment of localization in cell	ACTR10;AGFG1;AP1S2;AP3M1;AP5M1;APPBP2;ARF4;CHM;CNIH1;CNIH4;CPSF6;CSE1L;CTDSPL2;DCTN4;DCTN6;DNAJC19;DPY30;GOLGA7;JAGN1;LEPROTL1;LIN7C;MFF;PEX1;PPP1CC;PRKAA1;RAB14;RAB2B;RPL30;SEC22B;SPCS3;SRI;SRP9;SRSF6;SRSF7;STRADB;TMED10;TMEM33;TMEM50A;TRAM1;TTC30A;UBE2D3;UBE2J1;VAPA;VPS13C;YIPF5;ZDHHC21	0.0238161454504534
3	GO:0006605	2.49296707436707e-05	3.89084022038567	4.27019427402863	15	257	protein targeting	AP3M1;CHM;DNAJC19;GOLGA7;MFF;PEX1;PRKAA1;RPL30;SPCS3;SRP9;TMEM50A;TRAM1;UBE2D3;VPS13C;ZDHHC21	0.0238161454504534
4	GO:0034613	9.51171292989862e-05	2.10338499184339	21.0186605316973	39	1265	cellular protein localization	AGFG1;AP1S2;AP3M1;APPBP2;APPL1;ARF4;C12orf66;CHM;CNEP1R1;CRIPT;CSE1L;CTDSPL2;DNAJC19;FNTA;GOLGA7;LAMTOR5;LEPROTL1;LIN7C;MFF;PEX1;PRKAA1;RAB14;RAB2B;RAPGEF6;RPL30;SPCS3;SRP9;SRSF6;SRSF7;STRADB;TMED10;TMEM33;TMEM50A;TRAM1;UBE2D3;UBE2J1;VAPA;VPS13C;ZDHHC21	0.0511494340986281
5	GO:0006886	0.000105439182260165	2.41898470097357	12.3951942740286	27	746	intracellular protein transport	AGFG1;AP1S2;AP3M1;APPBP2;CHM;CSE1L;CTDSPL2;DNAJC19;GOLGA7;MFF;PEX1;PRKAA1;RAB14;RAB2B;RPL30;SPCS3;SRP9;SRSF6;SRSF7;STRADB;TMED10;TMEM50A;TRAM1;UBE2D3;UBE2J1;VPS13C;ZDHHC21	0.0511494340986281
6	GO:0070727	0.000107081857847791	2.09002433090024	21.1349693251534	39	1272	cellular macromolecule localization	AGFG1;AP1S2;AP3M1;APPBP2;APPL1;ARF4;C12orf66;CHM;CNEP1R1;CRIPT;CSE1L;CTDSPL2;DNAJC19;FNTA;GOLGA7;LAMTOR5;LEPROTL1;LIN7C;MFF;PEX1;PRKAA1;RAB14;RAB2B;RAPGEF6;RPL30;SPCS3;SRP9;SRSF6;SRSF7;STRADB;TMED10;TMEM33;TMEM50A;TRAM1;UBE2D3;UBE2J1;VAPA;VPS13C;ZDHHC21	0.0511494340986281
7	GO:0048193	0.000141443763644279	3.46500920810313	4.41973415132924	14	266	Golgi vesicle transport	ACTR10;ARF4;CNIH1;CNIH4;DCTN4;DCTN6;GOLGA7;RAB14;SCAMP1;SEC22B;TMED10;VAPA;VPS13C;YIPF5	0.0538849652699167
8	GO:0006888	0.000150411626712957	4.56696696696697	2.40925357873211	10	145	ER to Golgi vesicle-mediated transport	ACTR10;ARF4;CNIH1;CNIH4;DCTN4;DCTN6;SEC22B;TMED10;VAPA;YIPF5	0.0538849652699167
9	GO:0051641	0.000172573540031514	1.86677945991079	32.8323108384458	53	1976	cellular localization	ACTR10;AGFG1;AP1S2;AP3M1;AP5M1;APPBP2;APPL1;ARF4;C12orf66;CHM;CNEP1R1;CNIH1;CNIH4;CPSF6;CRIPT;CSE1L;CTDSPL2;DCTN4;DCTN6;DNAJC19;DPY30;FNTA;GOLGA7;JAGN1;LAMTOR5;LEPROTL1;LIN7C;MFF;PEX1;PPP1CC;PRKAA1;RAB14;RAB2B;RAPGEF6;RPL30;SEC22B;SPCS3;SRI;SRP9;SRSF6;SRSF7;STRADB;TMED10;TMEM33;TMEM50A;TRAM1;TTC30A;UBE2D3;UBE2J1;VAPA;VPS13C;YIPF5;ZDHHC21	0.0549550850811467
10	GO:0072665	0.000554620389499429	8.41008771929824	0.681237218813906	5	41	protein localization to vacuole	AP3M1;C12orf66;LAMTOR5;TMEM50A;VPS13C	0.155655956447788
