GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	adj
1	GO:0099537	5.53376966288313e-21	3.24029422398988	42.3529411764706	109	525	trans-synaptic signaling	ABAT;ACHE;ADGRB1;AKT1;APBA2;APP;ASIC1;BAIAP2;BAIAP3;BRSK1;BSN;CACNA2D2;CACNB1;CACNB3;CAMK2A;CAMK2B;CHRM1;CHRNA4;CHRNB2;CLSTN1;CLSTN3;CNIH2;CPLX1;CPLX2;CPNE6;CRTC1;DAGLA;DBN1;DLG3;DLG4;DMPK;DNAJC5;DNM1;EPHA4;FLOT1;FXR2;GRIN1;HRAS;JPH3;KAT2A;KCNB1;KCNC4;KCNIP2;KCNN1;KCNQ2;KIF1B;KIF5A;KMT2A;LYNX1;MAPK8IP2;MAPT;MECP2;MINK1;NAPA;NCDN;NISCH;NLGN2;NLGN3;NRGN;NRXN2;NSMF;PHF24;PINK1;PIP5K1C;PNKD;PPFIA3;PPFIA4;PPP1R9B;PRKCG;PRKCZ;PSMC5;PTK2B;RAB3A;RAC3;RASD2;RASGRF1;RGS14;RIMS3;RIMS4;RPH3A;SCN1B;SCRIB;SEPT5;SHANK1;SHANK3;SHC3;SLC12A5;SLC17A7;SLC1A4;SLC32A1;SNAP47;SNCB;SNPH;SQSTM1;SSH1;SST;STAU1;STX1A;STX1B;STXBP1;SYN1;SYNGAP1;SYNGR1;SYNPO;SYP;SYT5;SYT7;UNC13A;YWHAH	1.92170467012899e-17
2	GO:0099536	6.46504550690808e-21	3.23221657691473	42.4336134453781	109	526	synaptic signaling	ABAT;ACHE;ADGRB1;AKT1;APBA2;APP;ASIC1;BAIAP2;BAIAP3;BRSK1;BSN;CACNA2D2;CACNB1;CACNB3;CAMK2A;CAMK2B;CHRM1;CHRNA4;CHRNB2;CLSTN1;CLSTN3;CNIH2;CPLX1;CPLX2;CPNE6;CRTC1;DAGLA;DBN1;DLG3;DLG4;DMPK;DNAJC5;DNM1;EPHA4;FLOT1;FXR2;GRIN1;HRAS;JPH3;KAT2A;KCNB1;KCNC4;KCNIP2;KCNN1;KCNQ2;KIF1B;KIF5A;KMT2A;LYNX1;MAPK8IP2;MAPT;MECP2;MINK1;NAPA;NCDN;NISCH;NLGN2;NLGN3;NRGN;NRXN2;NSMF;PHF24;PINK1;PIP5K1C;PNKD;PPFIA3;PPFIA4;PPP1R9B;PRKCG;PRKCZ;PSMC5;PTK2B;RAB3A;RAC3;RASD2;RASGRF1;RGS14;RIMS3;RIMS4;RPH3A;SCN1B;SCRIB;SEPT5;SHANK1;SHANK3;SHC3;SLC12A5;SLC17A7;SLC1A4;SLC32A1;SNAP47;SNCB;SNPH;SQSTM1;SSH1;SST;STAU1;STX1A;STX1B;STXBP1;SYN1;SYNGAP1;SYNGR1;SYNPO;SYP;SYT5;SYT7;UNC13A;YWHAH	1.92170467012899e-17
3	GO:0007268	1.1317459776967e-20	3.22290263319045	42.1109243697479	108	522	chemical synaptic transmission	ABAT;ACHE;ADGRB1;AKT1;APBA2;APP;ASIC1;BAIAP2;BAIAP3;BRSK1;BSN;CACNA2D2;CACNB1;CACNB3;CAMK2A;CAMK2B;CHRM1;CHRNA4;CHRNB2;CLSTN1;CLSTN3;CNIH2;CPLX1;CPLX2;CPNE6;CRTC1;DBN1;DLG3;DLG4;DMPK;DNAJC5;DNM1;EPHA4;FLOT1;FXR2;GRIN1;HRAS;JPH3;KAT2A;KCNB1;KCNC4;KCNIP2;KCNN1;KCNQ2;KIF1B;KIF5A;KMT2A;LYNX1;MAPK8IP2;MAPT;MECP2;MINK1;NAPA;NCDN;NISCH;NLGN2;NLGN3;NRGN;NRXN2;NSMF;PHF24;PINK1;PIP5K1C;PNKD;PPFIA3;PPFIA4;PPP1R9B;PRKCG;PRKCZ;PSMC5;PTK2B;RAB3A;RAC3;RASD2;RASGRF1;RGS14;RIMS3;RIMS4;RPH3A;SCN1B;SCRIB;SEPT5;SHANK1;SHANK3;SHC3;SLC12A5;SLC17A7;SLC1A4;SLC32A1;SNAP47;SNCB;SNPH;SQSTM1;SSH1;SST;STAU1;STX1A;STX1B;STXBP1;SYN1;SYNGAP1;SYNGR1;SYNPO;SYP;SYT5;SYT7;UNC13A;YWHAH	1.92170467012899e-17
4	GO:0098916	1.1317459776967e-20	3.22290263319045	42.1109243697479	108	522	anterograde trans-synaptic signaling	ABAT;ACHE;ADGRB1;AKT1;APBA2;APP;ASIC1;BAIAP2;BAIAP3;BRSK1;BSN;CACNA2D2;CACNB1;CACNB3;CAMK2A;CAMK2B;CHRM1;CHRNA4;CHRNB2;CLSTN1;CLSTN3;CNIH2;CPLX1;CPLX2;CPNE6;CRTC1;DBN1;DLG3;DLG4;DMPK;DNAJC5;DNM1;EPHA4;FLOT1;FXR2;GRIN1;HRAS;JPH3;KAT2A;KCNB1;KCNC4;KCNIP2;KCNN1;KCNQ2;KIF1B;KIF5A;KMT2A;LYNX1;MAPK8IP2;MAPT;MECP2;MINK1;NAPA;NCDN;NISCH;NLGN2;NLGN3;NRGN;NRXN2;NSMF;PHF24;PINK1;PIP5K1C;PNKD;PPFIA3;PPFIA4;PPP1R9B;PRKCG;PRKCZ;PSMC5;PTK2B;RAB3A;RAC3;RASD2;RASGRF1;RGS14;RIMS3;RIMS4;RPH3A;SCN1B;SCRIB;SEPT5;SHANK1;SHANK3;SHC3;SLC12A5;SLC17A7;SLC1A4;SLC32A1;SNAP47;SNCB;SNPH;SQSTM1;SSH1;SST;STAU1;STX1A;STX1B;STXBP1;SYN1;SYNGAP1;SYNGR1;SYNPO;SYP;SYT5;SYT7;UNC13A;YWHAH	1.92170467012899e-17
5	GO:0007399	1.50591883313064e-19	2.11977403638059	141.257142857143	243	1751	nervous system development	AARS;ABAT;ABR;ACHE;ACTB;ADCY1;ADCY6;ADGRB1;ADGRB2;ADGRL1;AGRN;AHNAK2;AKT1;AMIGO1;ANKRD27;APBA2;APBB1;APP;ARHGAP35;ARHGDIA;ARNT2;ATCAY;ATN1;ATP1A3;ATP2B2;BAD;BAG6;BAIAP2;BASP1;BCAN;BCR;BRSK1;BRSK2;BSN;BTBD2;BTBD6;C16orf45;CALM3;CAMK2A;CAMK2B;CAMK2G;CAMSAP1;CAMSAP3;CELSR2;CELSR3;CEND1;CFL1;CHRM1;CHRNB2;CIC;CIT;CKB;CLSTN1;CLSTN3;CNTNAP1;CPLX2;CPNE5;CPNE6;CRMP1;CRTC1;CSNK1D;CTTN;CUL7;CX3CL1;CYFIP2;DAB2IP;DAG1;DAGLA;DAPK3;DBN1;DBNDD1;DCTN1;DEAF1;DLG3;DLG4;DPYSL4;DRP2;EEF2;EPHA4;ERCC2;EZH1;FAIM2;FKBP8;FLOT1;FXR2;G6PD;GAS7;GBA2;GDI1;GNAO1;GORASP1;GPC1;GPRIN1;GPSM1;GRIN1;HAPLN4;HDAC5;HDAC6;HERC1;HRAS;HS6ST1;IDH2;IGSF8;ITPK1;JAG2;KAT2A;KATNB1;KCNC1;KCNIP2;KCNQ2;KIF1A;KIF5A;KNDC1;L1CAM;LAMB2;LDB1;LHX6;LIMK1;LRFN4;LRP1;LRRC4B;MAP1S;MAP2K1;MAP6;MAPK8IP2;MAPT;MARK2;MBOAT7;MECP2;MED12;MEF2D;MEGF8;MICALL2;MINK1;MTCH1;MTOR;NAB2;NAPA;NCDN;NCKIPSD;NCS1;NDRG4;NDST1;NDUFS3;NLGN2;NLGN3;NPTXR;NRGN;NRXN2;NSMF;NUMBL;NYAP1;OGDH;PACSIN1;PALM;PCDH1;PITPNA;PITPNM1;PKD1;PLCG1;PLXNA1;PLXNA2;PLXNB2;PPP1R9B;PPP2R5B;PPP2R5D;PQBP1;PRKCG;PRKCZ;PRPF19;PSD;PSPN;PTK2B;PTPRF;PTPRS;QARS;RAB35;RAB3A;RAC3;RAP1GAP;RAPGEFL1;RASGRF1;RFNG;RGS14;RITA1;RND1;RNF10;RNF112;SAMD14;SCN1B;SCN8A;SCRIB;SCRT1;SDF4;SEC16A;SEMA6B;SEMA6C;SF3A2;SHANK1;SHANK3;SHC3;SLC12A5;SLC17A7;SLC32A1;SLC38A3;SLC6A17;SLIT1;SMARCA4;SMARCC2;SNPH;SOCS7;SPG7;SPHK2;SPOCK2;SPTAN1;SPTB;SPTBN1;SPTBN2;SRC;SSBP3;SSH1;STK11;STK25;STMN3;STX1B;STXBP1;SYNGAP1;TACC2;TAGLN3;TAOK2;TBR1;THRA;THY1;TRIM46;TSC2;TTBK1;ULK1;UNC13A;UNC5A;WDR5;YWHAH;ZBTB45;ZNF335	2.04564014292466e-16
6	GO:0051641	8.50185929845295e-18	1.98651358471277	162.796638655462	264	2018	cellular localization	ABCA7;ABHD17A;ACACA;ADCYAP1R1;AGRN;AIP;AKT1;ANKRD27;AP1B1;AP2A2;AP3B2;AP3D1;APP;ARFGAP2;ARFIP2;ARRB1;ASIC1;ATCAY;ATP13A2;ATP6AP1;BAD;BAG6;BAIAP3;BAP1;BCAP31;BCR;BRSK1;BRSK2;BSG;CABP1;CACNB3;CALM3;CALY;CAMK2A;CAMSAP3;CAPZB;CCT7;CD81;CDC37;CDCA5;CHMP1A;CHRM1;CLIP3;CLTB;CLUH;CNIH2;CNTNAP1;COG1;COPE;COPG1;CORO1A;CPLX1;CPLX2;CPSF1;CSNK1D;CTDNEP1;CTSA;CTTN;DAG1;DBN1;DCTN1;DCTN2;DDRGK1;DEF8;DHX38;DLG3;DLG4;DMTN;DNAJA3;DNAJC5;DNM1;DYNC1H1;DYNLL2;EFR3B;EHD3;ESYT1;EVI5L;FIS1;FLOT1;FLOT2;FXR2;GDI1;GGA3;GNPTG;GOLGA7B;GORASP1;GPAA1;GRIN1;GRIPAP1;HDAC6;HERC2;HGS;HK1;HPS6;HTT;HUWE1;HYOU1;INPP5K;IPO9;ITPR1;JPH3;KAT2A;KAT7;KATNB1;KCNAB2;KCNB1;KCNC4;KCNIP3;KCNJ11;KIF1A;KIF1B;KIF3B;KIF3C;KIF5A;KPNA6;LETM1;LMAN2;LMTK2;LRP1;LRP5;LRRC4;LRWD1;MAP1S;MAP2K1;MAP2K2;MAP6;MAPT;MARK2;MCRS1;MFN2;MICALL2;MOAP1;MYBBP1A;NAPA;NCKIPSD;NDRG4;NLGN2;NLGN3;NMT1;NOL6;NR1D1;NRXN2;NUCB1;NUDCD3;NUMA1;NXF1;OAZ2;PACS2;PACSIN1;PALM;PARD6A;PDE2A;PES1;PEX5;PINK1;PIP5K1C;PKD1;PLCG1;PLEKHM2;PLXNA2;PMM1;PNKD;POLDIP3;PPFIA3;PPFIA4;PPP2R1A;PPP6R1;PRKACA;PRKCZ;PRPF19;PTK2B;PTPN23;PTPRN;RAB11B;RAB11FIP4;RAB11FIP5;RAB15;RAB1B;RAB35;RAB3A;RAB3D;RANGAP1;REEP2;RGP1;RGS14;RIMS3;RIMS4;RITA1;RNF126;RPH3A;RPL13;RPL3;RPS19;RTN2;RUVBL2;SAE1;SCRIB;SEC16A;SEC24C;SEPT5;SGSM2;SGSM3;SHANK1;SHANK3;SIDT2;SLC17A7;SLC32A1;SLIT1;SNAP47;SNPH;SPG7;SPRN;SPTAN1;SPTB;SPTBN1;SPTBN2;SQSTM1;SRC;SREBF2;SRP68;SSH1;STK11;STK25;STX10;STX1A;STX1B;STXBP1;SYN1;SYNGAP1;SYNGR1;SYP;SYT5;SYT7;TAOK2;TBC1D10B;TBC1D9B;THY1;TIMM13;TLN2;TM9SF4;TMEM201;TMSB10;TNPO2;TOLLIP;TOM1L2;TOMM40;TOMM40L;TRIM46;TSC2;TUB;TUBB;TUBB4A;U2AF2;UBC;UBE2O;UBXN6;UNC13A;UPF1;VCP;VPS13D;WIPF2;WIPI2;YWHAH;ZDHHC22	8.4510178850923e-15
7	GO:0050804	9.95408467030896e-18	3.95687029020362	22.5075630252101	69	279	modulation of chemical synaptic transmission	ABAT;ACHE;ADGRB1;APP;ASIC1;BAIAP2;CACNA2D2;CAMK2A;CAMK2B;CHRNB2;CLSTN1;CLSTN3;CPLX1;CPLX2;CRTC1;DBN1;DLG4;DMPK;EPHA4;FLOT1;FXR2;GRIN1;HRAS;JPH3;KAT2A;KCNB1;KCNC4;KMT2A;MAPK8IP2;MAPT;MECP2;NAPA;NCDN;NISCH;NLGN2;NLGN3;NRGN;NSMF;PHF24;PINK1;PNKD;PPFIA3;PPP1R9B;PRKCZ;PSMC5;PTK2B;RAB3A;RASGRF1;RGS14;RIMS3;RIMS4;SEPT5;SHANK1;SHANK3;SNAP47;SQSTM1;SSH1;STAU1;STX1A;STX1B;STXBP1;SYN1;SYNGAP1;SYNGR1;SYNPO;SYP;SYT7;UNC13A;YWHAH	8.4510178850923e-15
8	GO:0099177	9.95408467030896e-18	3.95687029020362	22.5075630252101	69	279	regulation of trans-synaptic signaling	ABAT;ACHE;ADGRB1;APP;ASIC1;BAIAP2;CACNA2D2;CAMK2A;CAMK2B;CHRNB2;CLSTN1;CLSTN3;CPLX1;CPLX2;CRTC1;DBN1;DLG4;DMPK;EPHA4;FLOT1;FXR2;GRIN1;HRAS;JPH3;KAT2A;KCNB1;KCNC4;KMT2A;MAPK8IP2;MAPT;MECP2;NAPA;NCDN;NISCH;NLGN2;NLGN3;NRGN;NSMF;PHF24;PINK1;PNKD;PPFIA3;PPP1R9B;PRKCZ;PSMC5;PTK2B;RAB3A;RASGRF1;RGS14;RIMS3;RIMS4;SEPT5;SHANK1;SHANK3;SNAP47;SQSTM1;SSH1;STAU1;STX1A;STX1B;STXBP1;SYN1;SYNGAP1;SYNGR1;SYNPO;SYP;SYT7;UNC13A;YWHAH	8.4510178850923e-15
9	GO:0031175	2.59923133831165e-17	2.57509837835328	60.5848739495798	129	751	neuron projection development	ADCY1;ADCY6;ADGRB1;AKT1;AMIGO1;ANKRD27;APBB1;APP;ARHGAP35;ARHGDIA;ATCAY;BAIAP2;BRSK1;BRSK2;CAMK2A;CAMK2B;CAMSAP1;CAMSAP3;CELSR2;CELSR3;CFL1;CHRNB2;CNTNAP1;CPNE5;CPNE6;CRMP1;CRTC1;CTTN;CUL7;CX3CL1;CYFIP2;DAB2IP;DAG1;DBN1;DBNDD1;DLG4;DPYSL4;EPHA4;FLOT1;FXR2;GDI1;GNAO1;GORASP1;GPC1;GPRIN1;GRIN1;HDAC6;HERC1;HRAS;KATNB1;KIF5A;KNDC1;L1CAM;LAMB2;LIMK1;LRFN4;LRP1;MAP1S;MAP2K1;MAP6;MAPK8IP2;MAPT;MARK2;MECP2;MEGF8;MICALL2;MINK1;MTOR;NCDN;NCKIPSD;NCS1;NDRG4;NLGN3;NPTXR;NSMF;NUMBL;NYAP1;PACSIN1;PITPNA;PLCG1;PLXNA1;PLXNA2;PLXNB2;PPP1R9B;PPP2R5B;PQBP1;PRKCZ;PSD;PSPN;PTK2B;PTPRF;PTPRS;RAB35;RAB3A;RAC3;RAP1GAP;RASGRF1;SAMD14;SCN1B;SCRIB;SEMA6C;SF3A2;SHANK1;SHANK3;SHC3;SLC12A5;SLIT1;SPTAN1;SPTB;SPTBN1;SPTBN2;SRC;SSH1;STK11;STK25;STMN3;STX1B;STXBP1;SYNGAP1;TAOK2;TBR1;THY1;TRIM46;ULK1;UNC13A;UNC5A;WDR5;YWHAH;ZNF335	1.96155324997919e-14
10	GO:0048666	6.3687239608477e-16	2.38412108464285	68.6521008403361	137	851	neuron development	ADCY1;ADCY6;ADGRB1;AGRN;AKT1;AMIGO1;ANKRD27;APBB1;APP;ARHGAP35;ARHGDIA;ATCAY;BAIAP2;BRSK1;BRSK2;CAMK2A;CAMK2B;CAMSAP1;CAMSAP3;CELSR2;CELSR3;CFL1;CHRNB2;CNTNAP1;CPNE5;CPNE6;CRMP1;CRTC1;CTTN;CUL7;CX3CL1;CYFIP2;DAB2IP;DAG1;DBN1;DBNDD1;DLG4;DPYSL4;EPHA4;FLOT1;FXR2;GBA2;GDI1;GNAO1;GORASP1;GPC1;GPRIN1;GRIN1;HDAC6;HERC1;HRAS;HS6ST1;KATNB1;KCNIP2;KIF5A;KNDC1;L1CAM;LAMB2;LHX6;LIMK1;LRFN4;LRP1;MAP1S;MAP2K1;MAP6;MAPK8IP2;MAPT;MARK2;MECP2;MEGF8;MICALL2;MINK1;MTCH1;MTOR;NCDN;NCKIPSD;NCS1;NDRG4;NLGN3;NPTXR;NSMF;NUMBL;NYAP1;OGDH;PACSIN1;PITPNA;PLCG1;PLXNA1;PLXNA2;PLXNB2;PPP1R9B;PPP2R5B;PQBP1;PRKCZ;PSD;PSPN;PTK2B;PTPRF;PTPRS;RAB35;RAB3A;RAC3;RAP1GAP;RASGRF1;RND1;SAMD14;SCN1B;SCRIB;SEMA6C;SF3A2;SHANK1;SHANK3;SHC3;SLC12A5;SLIT1;SPTAN1;SPTB;SPTBN1;SPTBN2;SRC;SSH1;STK11;STK25;STMN3;STX1B;STXBP1;SYNGAP1;TAOK2;TBR1;THY1;TRIM46;ULK1;UNC13A;UNC5A;WDR5;YWHAH;ZNF335	4.32563731420776e-13
