GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	adj
1	GO:0050812	1.64176044422933e-06	74.7290322580645	0.098327074086719	4	9	regulation of acyl-CoA biosynthetic process	PDHB;PDP1;PDP2;SNCA	0.00400734304150638
2	GO:0007268	7.25772735419495e-06	3.79506547732017	5.42983953567771	18	497	chemical synaptic transmission	GAD2;KBTBD4;LRRTM1;MYO5A;NEUROD2;NPTX1;NSG1;PAFAH1B1;PLK2;PPT1;PREPL;PRNP;RAB3B;SNAP25;SNCA;SYT4;VDAC3;YWHAG	0.00400734304150638
3	GO:0098916	7.25772735419495e-06	3.79506547732017	5.42983953567771	18	497	anterograde trans-synaptic signaling	GAD2;KBTBD4;LRRTM1;MYO5A;NEUROD2;NPTX1;NSG1;PAFAH1B1;PLK2;PPT1;PREPL;PRNP;RAB3B;SNAP25;SNCA;SYT4;VDAC3;YWHAG	0.00400734304150638
4	GO:0099537	7.66982612881866e-06	3.77860517860518	5.45168999658587	18	499	trans-synaptic signaling	GAD2;KBTBD4;LRRTM1;MYO5A;NEUROD2;NPTX1;NSG1;PAFAH1B1;PLK2;PPT1;PREPL;PRNP;RAB3B;SNAP25;SNCA;SYT4;VDAC3;YWHAG	0.00400734304150638
5	GO:0099536	7.88367828710546e-06	3.77042625424368	5.46261522703995	18	500	synaptic signaling	GAD2;KBTBD4;LRRTM1;MYO5A;NEUROD2;NPTX1;NSG1;PAFAH1B1;PLK2;PPT1;PREPL;PRNP;RAB3B;SNAP25;SNCA;SYT4;VDAC3;YWHAG	0.00400734304150638
6	GO:0007626	8.20389143027157e-06	6.59575694684654	1.71526118129054	10	157	locomotory behavior	ARCN1;CCND2;INPP5F;KBTBD4;LRRTM1;MYO5A;PAFAH1B1;SNAP25;SNCA;VPS35	0.00400734304150638
7	GO:0042762	9.0052652618121e-06	41.5017921146953	0.142027995903039	4	13	regulation of sulfur metabolic process	PDHB;PDP1;PDP2;SNCA	0.00400734304150638
8	GO:0048167	1.1363992985455e-05	7.22773109243697	1.40935472857631	9	129	regulation of synaptic plasticity	LRRTM1;NEUROD2;NSG1;PLK2;PRNP;SNAP25;SNCA;SYT4;YWHAG	0.00432668807293287
9	GO:0001921	1.25008644161784e-05	37.3483870967742	0.152953226357118	4	14	positive regulation of receptor recycling	INPP5F;NSF;NSG1;SNCA	0.00432668807293287
10	GO:0007610	2.33009375937027e-05	3.76145552560647	4.80710139979515	16	440	behavior	ARCN1;CCND2;INPP5F;KBTBD4;LRRTM1;MYO5A;NEUROD2;PAFAH1B1;PLK2;PRNP;SNAP25;SNCA;SRD5A1;SYT4;VDAC3;VPS35	0.00642043863182908
11	GO:0060291	2.54160962997993e-05	11.8237704918033	0.589962444520314	6	54	long-term synaptic potentiation	LRRTM1;NSG1;PLK2;PRNP;SNAP25;SNCA	0.00642043863182908
12	GO:0050804	2.67947679658998e-05	4.73025583982202	2.84055991806077	12	260	modulation of chemical synaptic transmission	KBTBD4;LRRTM1;NEUROD2;NSG1;PLK2;PREPL;PRNP;RAB3B;SNAP25;SNCA;SYT4;YWHAG	0.00642043863182908
13	GO:0099177	2.67947679658998e-05	4.73025583982202	2.84055991806077	12	260	regulation of trans-synaptic signaling	KBTBD4;LRRTM1;NEUROD2;NSG1;PLK2;PREPL;PRNP;RAB3B;SNAP25;SNCA;SYT4;YWHAG	0.00642043863182908
