GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	adj
1	GO:0007272	7.84914684266982e-13	10.0567074251285	2.59150131993528	20	96	ensheathment of neurons	ASPA;CD9;CLDN11;CNTN2;FA2H;JAM3;KEL;KLK6;LPAR1;MAG;MAL;MYRF;NKX6-2;PLLP;PLP1;QKI;SERINC5;SH3TC2;SOX10;UGT8	1.66009455722467e-09
2	GO:0008366	7.84914684266982e-13	10.0567074251285	2.59150131993528	20	96	axon ensheathment	ASPA;CD9;CLDN11;CNTN2;FA2H;JAM3;KEL;KLK6;LPAR1;MAG;MAL;MYRF;NKX6-2;PLLP;PLP1;QKI;SERINC5;SH3TC2;SOX10;UGT8	1.66009455722467e-09
3	GO:0042552	5.26897447883686e-12	9.64961968680089	2.5375117091033	19	94	myelination	ASPA;CD9;CNTN2;FA2H;JAM3;KEL;KLK6;LPAR1;MAG;MAL;MYRF;NKX6-2;PLLP;PLP1;QKI;SERINC5;SH3TC2;SOX10;UGT8	7.42925401515998e-09
4	GO:0014003	3.631659085316e-10	19.5230314347961	0.86383377331176	11	32	oligodendrocyte development	ASPA;CD9;CNTN2;FA2H;GSN;LPAR1;MAG;MYRF;NKX6-2;PLP1;SOX10	3.84047948272167e-07
5	GO:0048709	4.94687860971743e-10	10.0845553453169	1.91663118453547	15	71	oligodendrocyte differentiation	ASPA;CD9;CNP;CNTN2;DAAM2;DUSP10;FA2H;GSN;LPAR1;MAG;MYRF;NKX6-2;PLP1;SLC45A3;SOX10	4.07125697669416e-07
6	GO:0022010	6.73730468956481e-10	49.277238403452	0.377927275823895	8	14	central nervous system myelination	ASPA;CNTN2;FA2H;MAG;MYRF;NKX6-2;PLP1;SOX10	4.07125697669416e-07
7	GO:0032291	6.73730468956481e-10	49.277238403452	0.377927275823895	8	14	axon ensheathment in central nervous system	ASPA;CNTN2;FA2H;MAG;MYRF;NKX6-2;PLP1;SOX10	4.07125697669416e-07
8	GO:0021782	1.04151496528406e-08	8.60845100903533	2.02461040619944	14	75	glial cell development	ASPA;CD9;CDK6;CNTN2;FA2H;GSN;LPAR1;MAG;MYRF;NKX6-2;PLP1;PSEN1;SH3TC2;SOX10	5.50701037893946e-06
9	GO:0010001	2.56399592139635e-08	5.4137104506232	4.10321042323086	19	152	glial cell differentiation	ASPA;CD9;CDK6;CNP;CNTN2;DAAM2;DUSP10;ERBB3;FA2H;GSN;LPAR1;MAG;MYRF;NKX6-2;PLP1;PSEN1;SH3TC2;SLC45A3;SOX10	1.20507808305629e-05
10	GO:0032989	3.84671986189621e-08	2.54470637080777	23.4854807119135	52	870	cellular component morphogenesis	APBB2;CAPN3;CD9;CDC42EP1;CDC42EP2;CDH1;CDH19;CLIC4;CNP;CNTN2;DLC1;DNM3;DOCK1;DOCK10;DOCK5;ENPP2;ERMN;FRYL;GAB1;GDNF;GREM1;HPN;IL1RAPL1;IQGAP1;KANK1;KEL;KIAA1958;KIF13B;LDB3;LIPA;LPAR1;LRP2;MAG;NEK3;PALM2;PHLDB1;PRKCQ;PSEN1;RDX;RHOU;SEMA3B;SEMA6A;SEPT7;SGK1;SH3D19;SHTN1;SYNE3;UGT8;UNC5C;VRK2;WIPF1;ZEB2	1.6271625015821e-05
11	GO:0000902	8.47993304786641e-08	2.56932434192727	21.3258962786341	48	790	cell morphogenesis	APBB2;CDC42EP1;CDC42EP2;CDH1;CDH19;CLIC4;CNP;CNTN2;DLC1;DNM3;DOCK1;DOCK10;DOCK5;ENPP2;ERMN;FRYL;GAB1;GDNF;GREM1;HPN;IL1RAPL1;IQGAP1;KANK1;KEL;KIAA1958;KIF13B;LIPA;LPAR1;LRP2;MAG;NEK3;PALM2;PRKCQ;PSEN1;RDX;RHOU;SEMA3B;SEMA6A;SEPT7;SGK1;SH3D19;SHTN1;SYNE3;UGT8;UNC5C;VRK2;WIPF1;ZEB2	3.03780203454478e-05
12	GO:0042063	8.61787811218377e-08	4.50887540082455	5.34497147236652	21	198	gliogenesis	ASPA;CD9;CDK6;CERS2;CNP;CNTN2;DAAM2;DUSP10;ERBB3;FA2H;GSN;LPAR1;LRP2;MAG;MYRF;NKX6-2;PLP1;PSEN1;SH3TC2;SLC45A3;SOX10	3.03780203454478e-05
