GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	adj
1	GO:0043547	2.46423560477632e-06	3.26300366300366	8.20218206614388	24	297	positive regulation of GTPase activity	AKT2;ARHGAP33;ARHGAP44;ARHGEF11;DEPDC5;GIT2;KALRN;NPRL3;PIP5K1A;RANBP3;RAP1GAP2;RAPGEF1;RTN4R;SGSM1;SIPA1L3;SRGAP3;TBC1D13;TBC1D17;TBC1D25;TBCD;TIAM1;TIAM2;TSC1;VPS9D1	0.00522623212468957
2	GO:0043087	2.67463261243069e-06	3.00488466757123	9.99727241732015	27	362	regulation of GTPase activity	AKT2;ARHGAP33;ARHGAP44;ARHGEF11;DEPDC5;GIT2;KALRN;NGEF;NPRL3;PIP5K1A;PTPRN2;RANBP3;RAP1GAP2;RAPGEF1;RTN4R;SGSM1;SIPA1L3;SRGAP3;TBC1D13;TBC1D17;TBC1D25;TBCD;TIAM1;TIAM2;TSC1;VAV2;VPS9D1	0.00522623212468957
3	GO:0051056	1.20296314898882e-05	3.21141284252907	7.23559495397204	21	262	regulation of small GTPase mediated signal transduction	ARHGAP33;ARHGAP44;ARHGEF11;ARHGEF4;EPHB2;GBF1;GIT2;KALRN;NGEF;OBSCN;PDGFRB;RALGPS1;RAP1GAP2;RAPGEF1;RTN4R;SCAI;SIPA1L3;SRGAP3;TIAM1;TIAM2;VAV2	0.015670599954161
4	GO:0046578	2.31778624487813e-05	3.55441600744532	5.30242072962837	17	192	regulation of Ras protein signal transduction	ARHGAP44;ARHGEF11;ARHGEF4;EPHB2;GBF1;GIT2;KALRN;NGEF;OBSCN;PDGFRB;RALGPS1;RAPGEF1;RTN4R;SCAI;TIAM1;TIAM2;VAV2	0.0226447716124594
5	GO:0032594	4.81156583273517e-05	11.3098311817279	0.690419365837027	6	25	protein transport within lipid bilayer	ARHGAP44;CACNG3;CACNG7;RFTN1;RILPL1;STX3	0.0376071985486581
6	GO:0007215	9.8213264414747e-05	5.49588377723971	1.87794067507671	9	68	glutamate receptor signaling pathway	CACNG3;CACNG7;CNIH3;DAPK1;EPHB2;GRIK3;GRIK5;SHISA7;TIAM1	0.0555958874165258
7	GO:0050806	9.9583216969212e-05	4.10087082728592	3.25877940675077	12	118	positive regulation of synaptic transmission	CACNG3;CACNG7;CUX2;EPHB2;KALRN;MPP2;PRKCE;SHISA7;SLC8A3;STX3;SYT12;UNC13B	0.0555958874165258
8	GO:0035023	0.000135932353066725	4.27582534611289	2.87214456188203	11	104	regulation of Rho protein signal transduction	ARHGEF11;ARHGEF4;KALRN;NGEF;OBSCN;PDGFRB;RTN4R;SCAI;TIAM1;TIAM2;VAV2	0.0651874837516676
9	GO:0007264	0.00016213954340841	2.36430059179423	11.9304466416638	26	432	small GTPase mediated signal transduction	ARHGAP33;ARHGAP44;ARHGEF11;ARHGEF4;EPHB2;GBF1;GIT2;KALRN;KSR1;KSR2;NGEF;OBSCN;PDGFRB;RAB40C;RALGPS1;RAP1GAP2;RAPGEF1;RTN4R;SCAI;SH2D3C;SHC2;SIPA1L3;SRGAP3;TIAM1;TIAM2;VAV2	0.0651874837516676
10	GO:0072659	0.000166805229661381	3.24780397595932	5.05386975792704	15	183	protein localization to plasma membrane	AKT2;ANK1;ARHGAP44;DCHS1;DPP6;EPHB2;KALRN;PIP5K1A;PRKCE;RAB40C;RILPL1;SPTBN4;STX3;TSPAN14;ZFYVE27	0.0651874837516676
11	GO:1900449	0.000249779350984148	7.95317959468903	0.911353562904876	6	33	regulation of glutamate receptor signaling pathway	CACNG3;CACNG7;CNIH3;DAPK1;EPHB2;SHISA7	0.0863738699061816
12	GO:0006996	0.000265588661274917	1.54858934169279	76.5536992840096	104	2772	organelle organization	AARS2;ABLIM2;AKAP8L;AKT2;ANK1;ARHGAP44;ARHGEF11;ARID1A;ATG4B;ATP8B2;BRD4;CDC25B;CDK10;CEP164;CEP250;CHCHD6;CHD6;CLEC16A;CNIH3;COL7A1;CORO2B;CORO6;CREBBP;CUL9;DNAH1;DNAJC11;DNMT3A;DOPEY2;ECSIT;EDC3;EP400;EVL;FLNB;FSD1;GAS8;GBF1;GRIK5;H2AFY;IFT122;IFT140;IFT172;IFT43;IGHMBP2;KANSL3;KDM2B;KDM4A;KDM4B;KDM5C;KIAA1324;KLHL22;L3MBTL1;LCMT1;MAST2;MDN1;MICAL3;MTA3;MTCL1;MTHFR;NAGPA;NAV1;NEURL1;NF2;NPLOC4;NPRL3;NUP93;OBSCN;ODF2;PARVB;PCNT;PDGFRB;PIP5K1A;POM121;PPARGC1B;PPP2R2D;PRDM16;PRKCE;RANBP3;RILPL1;RNF4;RUBCN;SETD1A;SGSM1;SIPA1L3;SLC9A1;SMG6;SPTBN4;STX3;SYT12;TBC1D13;TBC1D17;TBC1D25;TBCD;TNKS1BP1;TNXB;TPCN2;TRAK1;TRAPPC12;TRAPPC9;TSC1;UNC13B;UQCC1;YEATS2;ZFYVE27;ZYX	0.0863738699061816
13	GO:0050767	0.000288444074795634	2.10885806431412	15.9072621888851	31	576	regulation of neurogenesis	ABCC8;ARHGAP44;BCL11A;BRINP2;CBFA2T2;CDH4;CDK5RAP1;CUX2;DLG5;DTX1;EPHB2;HECW1;KALRN;KDM4A;NEURL1;NF2;NGEF;PBX1;RAP1GAP2;RAPGEF1;RTN4R;SARM1;SEMA4B;TENM4;TIAM1;TRAK1;TSC1;UNC5D;ZFYVE27;ZNF609;ZSWIM8	0.0863738699061816
14	GO:0099601	0.000349443328187377	7.40338321405335	0.966587112171838	6	35	regulation of neurotransmitter receptor activity	CACNG3;CACNG7;CNIH3;DAPK1;EPHB2;SHISA7	0.0863738699061816
15	GO:0034613	0.000381604334152964	1.72961092924473	34.8247528128196	55	1261	cellular protein localization	AKAP8L;AKT2;ANK1;APBA1;ARHGAP44;ATG4B;CACNG3;CACNG7;CEP250;DCHS1;DPP6;EPHB2;FLNB;GAS8;GBF1;GGA2;GRIK5;H2AFY;IFT122;IFT140;KALRN;MCM3AP;MTCL1;NAGPA;NF2;NPLOC4;NUP93;OBSCN;OPRD1;PCNT;PIP5K1A;POLR1A;POM121;PRICKLE1;PRKCE;PTPRU;RAB40C;RANBP3;RFTN1;RILPL1;SGSM1;SHISA7;SMG6;SPTBN4;STX3;SYMPK;TBC1D13;TBC1D17;TBC1D25;TIAM1;TRAK1;TRAPPC12;TSC1;TSPAN14;ZFYVE27	0.0863738699061816
16	GO:0031503	0.000394750353795396	3.11557490599644	4.88816911012615	14	177	protein-containing complex localization	AKAP8L;ARHGAP44;CACNG3;CACNG7;IFT122;IFT140;IFT172;IFT43;NUP93;POM121;SMG6;STX3;SYMPK;TSC1	0.0863738699061816
17	GO:0060998	0.000413265631071768	5.83632895605605	1.38083873167405	7	50	regulation of dendritic spine development	ARHGAP44;CUX2;DLG5;KALRN;NEURL1;NGEF;TIAM1	0.0863738699061816
18	GO:0070727	0.000437465928125219	1.71844975589723	35.018070235254	55	1268	cellular macromolecule localization	AKAP8L;AKT2;ANK1;APBA1;ARHGAP44;ATG4B;CACNG3;CACNG7;CEP250;DCHS1;DPP6;EPHB2;FLNB;GAS8;GBF1;GGA2;GRIK5;H2AFY;IFT122;IFT140;KALRN;MCM3AP;MTCL1;NAGPA;NF2;NPLOC4;NUP93;OBSCN;OPRD1;PCNT;PIP5K1A;POLR1A;POM121;PRICKLE1;PRKCE;PTPRU;RAB40C;RANBP3;RFTN1;RILPL1;SGSM1;SHISA7;SMG6;SPTBN4;STX3;SYMPK;TBC1D13;TBC1D17;TBC1D25;TIAM1;TRAK1;TRAPPC12;TSC1;TSPAN14;ZFYVE27	0.0863738699061816
19	GO:0060996	0.000442036181710244	4.95416848537756	1.82270712580975	8	66	dendritic spine development	ARHGAP44;CUX2;DLG5;EPHB2;KALRN;NEURL1;NGEF;TIAM1	0.0863738699061816
20	GO:0090630	0.000442036181710244	4.95416848537756	1.82270712580975	8	66	activation of GTPase activity	AKT2;PIP5K1A;SGSM1;TBC1D13;TBC1D17;TBC1D25;TIAM1;TSC1	0.0863738699061816
21	GO:0051345	0.000470084312567667	2.09634150386414	14.9130583020798	29	540	positive regulation of hydrolase activity	AKT2;ARHGAP33;ARHGAP44;ARHGEF11;DAPK1;DEPDC5;GIT2;GRAMD4;KALRN;MTCL1;NPRL3;PDGFRB;PIP5K1A;PPARGC1B;RANBP3;RAP1GAP2;RAPGEF1;RTN4R;SGSM1;SIPA1L3;SRGAP3;TBC1D13;TBC1D17;TBC1D25;TBCD;TIAM1;TIAM2;TSC1;VPS9D1	0.0874804520721164
