GOMFID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	adj
1	GO:0022839	1.32411130811868e-06	6.5385500575374	2.12802324587642	12	249	ion gated channel activity	ASIC2;CACNA1B;CACNA1C;CACNA1D;CACNA1G;GABRG3;GRIN2A;KCND3;KCNK12;KCNMA1;KCNQ3;TRPM2	0.000327673455512171
2	GO:0022836	1.44032288137218e-06	6.4826930391784	2.1451158020682	12	251	gated channel activity	ASIC2;CACNA1B;CACNA1C;CACNA1D;CACNA1G;GABRG3;GRIN2A;KCND3;KCNK12;KCNMA1;KCNQ3;TRPM2	0.000327673455512171
3	GO:0022843	2.61385837026378e-06	10.5318077803204	0.880266643876592	8	103	voltage-gated cation channel activity	CACNA1B;CACNA1C;CACNA1D;CACNA1G;GRIN2A;KCND3;KCNMA1;KCNQ3	0.000337232845574611
4	GO:0005244	3.70585544587485e-06	8.4	1.23066404580805	9	144	voltage-gated ion channel activity	CACNA1B;CACNA1C;CACNA1D;CACNA1G;GRIN2A;KCND3;KCNK12;KCNMA1;KCNQ3	0.000337232845574611
5	GO:0022832	3.70585544587485e-06	8.4	1.23066404580805	9	144	voltage-gated channel activity	CACNA1B;CACNA1C;CACNA1D;CACNA1G;GRIN2A;KCND3;KCNK12;KCNMA1;KCNQ3	0.000337232845574611
6	GO:0005261	5.41151301256032e-06	6.22079148851546	2.02546790872575	11	237	cation channel activity	ASIC2;CACNA1B;CACNA1C;CACNA1D;CACNA1G;GRIN2A;KCND3;KCNK12;KCNMA1;KCNQ3;TRPM2	0.000388865452551361
7	GO:0086007	5.98254542386709e-06	179.365979381443	0.0427313904794462	3	5	voltage-gated calcium channel activity involved in cardiac muscle cell action potential	CACNA1C;CACNA1D;CACNA1G	0.000388865452551361
8	GO:0005216	1.43443813480964e-05	5.10189644792294	2.68353132210922	12	314	ion channel activity	ASIC2;CACNA1B;CACNA1C;CACNA1D;CACNA1G;GABRG3;GRIN2A;KCND3;KCNK12;KCNMA1;KCNQ3;TRPM2	0.000815836689172984
9	GO:0022838	1.96058985795974e-05	4.9340034965035	2.76899410306811	12	324	substrate-specific channel activity	ASIC2;CACNA1B;CACNA1C;CACNA1D;CACNA1G;GABRG3;GRIN2A;KCND3;KCNK12;KCNMA1;KCNQ3;TRPM2	0.000991187094857426
10	GO:0015267	3.06470797729946e-05	4.70141784820684	2.89718827450645	12	339	channel activity	ASIC2;CACNA1B;CACNA1C;CACNA1D;CACNA1G;GABRG3;GRIN2A;KCND3;KCNK12;KCNMA1;KCNQ3;TRPM2	0.0013048331243236
11	GO:0022803	3.15454161924387e-05	4.68666851441242	2.90573455260234	12	340	passive transmembrane transporter activity	ASIC2;CACNA1B;CACNA1C;CACNA1D;CACNA1G;GABRG3;GRIN2A;KCND3;KCNK12;KCNMA1;KCNQ3;TRPM2	0.0013048331243236
12	GO:0046873	4.54886168815856e-05	4.50279925353239	3.0168361678489	12	353	metal ion transmembrane transporter activity	ASIC2;CACNA1B;CACNA1C;CACNA1D;CACNA1G;GRIN2A;KCND3;KCNK12;KCNMA1;KCNQ3;SLC20A2;TRPM2	0.00171557372916881
13	GO:0008331	4.90163922619659e-05	59.7680412371134	0.0769165028630032	3	9	high voltage-gated calcium channel activity	CACNA1B;CACNA1C;CACNA1D	0.00171557372916881
14	GO:0086059	7.23146608113705e-05	Inf	0.0170925561917785	2	2	voltage-gated calcium channel activity involved SA node cell action potential	CACNA1D;CACNA1G	0.00235022647636954
15	GO:0015318	8.716823443446e-05	3.38511326860841	5.41834031279378	16	634	inorganic molecular entity transmembrane transporter activity	ASIC2;CACNA1B;CACNA1C;CACNA1D;CACNA1G;GABRG3;GRIN2A;KCND3;KCNK12;KCNMA1;KCNQ3;SFXN5;SLC19A1;SLC20A2;SLC7A6;TRPM2	0.00264410311117862
16	GO:0005262	0.000103123608285885	8.9665282823041	0.752072472438253	6	88	calcium channel activity	CACNA1B;CACNA1C;CACNA1D;CACNA1G;GRIN2A;TRPM2	0.00293257761062985
17	GO:0005245	0.00013236020475606	17.8611111111111	0.264934620972566	4	31	voltage-gated calcium channel activity	CACNA1B;CACNA1C;CACNA1D;CACNA1G	0.00354258195082395
18	GO:0015075	0.000154586232865884	3.20908424908425	5.69182121186223	16	666	ion transmembrane transporter activity	ASIC2;CACNA1B;CACNA1C;CACNA1D;CACNA1G;GABRG3;GRIN2A;KCND3;KCNK12;KCNMA1;KCNQ3;SFXN5;SLC19A1;SLC20A2;SLC7A6;TRPM2	0.00390759644188761
19	GO:0086056	0.000215732453797559	236.734693877551	0.0256388342876677	2	3	voltage-gated calcium channel activity involved in AV node cell action potential	CACNA1C;CACNA1G	0.00516622455146786
20	GO:0015085	0.000317433614481411	7.19586983729662	0.922998034356038	6	108	calcium ion transmembrane transporter activity	CACNA1B;CACNA1C;CACNA1D;CACNA1G;GRIN2A;TRPM2	0.00722161472945209
21	GO:0022890	0.000345303435602303	3.57714468629962	3.74326980599949	12	438	inorganic cation transmembrane transporter activity	ASIC2;CACNA1B;CACNA1C;CACNA1D;CACNA1G;GRIN2A;KCND3;KCNK12;KCNMA1;KCNQ3;SLC20A2;TRPM2	0.0074815744380499
22	GO:0004674	0.000623828113175219	3.54349262909854	3.43560379454747	11	402	protein serine/threonine kinase activity	CAMK1;CAMK1D;DCLK1;EPHB1;IGF1R;NEK6;NTRK3;PASK;RPS6KA2;STK32C;TRIO	0.0129018996133966
