GOMFID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	adj
1	GO:0004741	0.000116587666537416	Inf	0.0216797541823148	2	2	[pyruvate dehydrogenase (lipoamide)] phosphatase activity	PDP1;PDP2	0.0589188936664127
2	GO:0071209	0.000347274787504143	185.408	0.0325196312734722	2	3	U7 snRNA binding	LSM11;SNRPD3	0.0589188936664127
3	GO:1903136	0.000347274787504143	185.408	0.0325196312734722	2	3	cuprous ion binding	PRNP;SNCA	0.0589188936664127
4	GO:0051537	0.000414921786383188	25.4648093841642	0.151758279276203	3	14	2 iron, 2 sulfur cluster binding	ISCU;NDUFS1;UQCRFS1	0.0589188936664127
5	GO:0043008	0.0011411915524628	61.792	0.054199385455787	2	5	ATP-dependent protein binding	PLK2;PRNP	0.107266176952782
6	GO:0017075	0.00123916933919873	16.4686907020873	0.216797541823148	3	20	syntaxin-1 binding	NSF;SNAP25;SYT4	0.107266176952782
7	GO:0097718	0.00164770798161731	14.73259762309	0.238477296005463	3	22	disordered domain specific binding	CALM1;CLTC;MYO5A	0.107266176952782
8	GO:0031748	0.00169964012777296	46.34	0.0650392625469444	2	6	D1 dopamine receptor binding	GNAS;VPS35	0.107266176952782
9	GO:0032051	0.00169964012777296	46.34	0.0650392625469444	2	6	clathrin light chain binding	CLTC;NSG1	0.107266176952782
10	GO:0043274	0.00399305561551207	26.4731428571429	0.0975588938204165	2	9	phospholipase binding	PAFAH1B1;SNCA	0.150171955799451
11	GO:0035254	0.00490469143898704	9.6440489432703	0.346876066917037	3	32	glutamate receptor binding	GNAS;NSF;PRNP	0.150171955799451
12	GO:0001158	0.00565284752754516	6.04615788093365	0.715431888016388	4	66	enhancer sequence-specific DNA binding	H2AFZ;LMO4;RBBP4;YY1	0.150171955799451
13	GO:0008308	0.00601455340133793	20.5866666666667	0.119238648002731	2	11	voltage-gated anion channel activity	CLCN4;VDAC3	0.150171955799451
14	GO:0050780	0.00601455340133793	20.5866666666667	0.119238648002731	2	11	dopamine receptor binding	GNAS;VPS35	0.150171955799451
15	GO:0005507	0.00684202353157579	8.47214076246334	0.390235575281666	3	36	copper ion binding	CUTA;PRNP;SNCA	0.150171955799451
16	GO:0015631	0.00731744264525651	3.02440976390556	2.81836804370092	8	260	tubulin binding	ARL4C;CCSAP;MAPRE2;MYO5A;PAFAH1B1;PRNP;SNCA;STMN2	0.150171955799451
17	GO:0019905	0.00805686074794419	5.42948038176034	0.79131102765449	4	73	syntaxin binding	NAPG;NSF;SNAP25;SYT4	0.150171955799451
18	GO:0016462	0.00813662860252628	2.21074897474638	6.818282690338	14	629	pyrophosphatase activity	ARF5;ARL4C;ATP1B1;ATP6V1A;DIRAS2;EIF4A2;GNAS;MYO5A;NSF;NUDT3;PMS2;RAB3B;RASL10A;RBBP4	0.150171955799451
19	GO:0016817	0.00813662860252628	2.21074897474638	6.818282690338	14	629	hydrolase activity, acting on acid anhydrides	ARF5;ARL4C;ATP1B1;ATP6V1A;DIRAS2;EIF4A2;GNAS;MYO5A;NSF;NUDT3;PMS2;RAB3B;RASL10A;RBBP4	0.150171955799451
20	GO:0016818	0.00813662860252628	2.21074897474638	6.818282690338	14	629	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	ARF5;ARL4C;ATP1B1;ATP6V1A;DIRAS2;EIF4A2;GNAS;MYO5A;NSF;NUDT3;PMS2;RAB3B;RASL10A;RBBP4	0.150171955799451
21	GO:0035326	0.00926466546627545	5.20189701897019	0.823830658927962	4	76	enhancer binding	H2AFZ;LMO4;RBBP4;YY1	0.150171955799451
22	GO:0005159	0.00974223391573453	15.436	0.151758279276203	2	14	insulin-like growth factor receptor binding	GNAS;YWHAG	0.150171955799451
23	GO:0000298	0.0108398770911575	Inf	0.0108398770911574	1	1	endopolyphosphatase activity	NUDT3	0.150171955799451
24	GO:0004739	0.0108398770911575	Inf	0.0108398770911574	1	1	pyruvate dehydrogenase (acetyl-transferring) activity	PDHB	0.150171955799451
25	GO:0004777	0.0108398770911575	Inf	0.0108398770911574	1	1	succinate-semialdehyde dehydrogenase (NAD+) activity	ALDH5A1	0.150171955799451
26	GO:0008486	0.0108398770911575	Inf	0.0108398770911574	1	1	diphosphoinositol-polyphosphate diphosphatase activity	NUDT3	0.150171955799451
27	GO:0009013	0.0108398770911575	Inf	0.0108398770911574	1	1	succinate-semialdehyde dehydrogenase [NAD(P)+] activity	ALDH5A1	0.150171955799451
28	GO:0034431	0.0108398770911575	Inf	0.0108398770911574	1	1	bis(5'-adenosyl)-hexaphosphatase activity	NUDT3	0.150171955799451
29	GO:0034432	0.0108398770911575	Inf	0.0108398770911574	1	1	bis(5'-adenosyl)-pentaphosphatase activity	NUDT3	0.150171955799451
30	GO:0036455	0.0108398770911575	Inf	0.0108398770911574	1	1	iron-sulfur transferase activity	ISCU	0.150171955799451
31	GO:0047179	0.0108398770911575	Inf	0.0108398770911574	1	1	platelet-activating factor acetyltransferase activity	PAFAH1B2	0.150171955799451
