GOMFID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	adj
1	GO:0042056	0.000319502825497434	26.9720930232558	0.136899675269185	3	18	chemoattractant activity	FGF2;LGALS3;WNT5A	0.126231124907063
2	GO:0038085	0.000563531807620817	88.9655172413793	0.0380276875747735	2	5	vascular endothelial growth factor binding	PDGFRA;PTN	0.126231124907063
3	GO:0048018	0.00202814505541914	3.81578392954957	2.28926679200137	8	301	receptor ligand activity	FGF2;IL33;LGALS3;NAMPT;OSGIN2;PTN;TGFB2;WNT5A	0.162251466985713
4	GO:0030545	0.00313541121757417	3.54238683127572	2.45658861733037	8	323	receptor regulator activity	FGF2;IL33;LGALS3;NAMPT;OSGIN2;PTN;TGFB2;WNT5A	0.162251466985713
5	GO:0005125	0.00450093013661116	4.98609662843239	1.07998632712357	5	142	cytokine activity	FGF2;IL33;NAMPT;TGFB2;WNT5A	0.162251466985713
6	GO:0000823	0.0076055375149553	Inf	0.00760553751495471	1	1	inositol-1,4,5-trisphosphate 6-kinase activity	IPMK	0.162251466985713
7	GO:0000824	0.0076055375149553	Inf	0.00760553751495471	1	1	inositol tetrakisphosphate 3-kinase activity	IPMK	0.162251466985713
8	GO:0000825	0.0076055375149553	Inf	0.00760553751495471	1	1	inositol tetrakisphosphate 6-kinase activity	IPMK	0.162251466985713
9	GO:0004597	0.0076055375149553	Inf	0.00760553751495471	1	1	peptide-aspartate beta-dioxygenase activity	ASPH	0.162251466985713
10	GO:0005018	0.0076055375149553	Inf	0.00760553751495471	1	1	platelet-derived growth factor alpha-receptor activity	PDGFRA	0.162251466985713
11	GO:0005115	0.0076055375149553	Inf	0.00760553751495471	1	1	receptor tyrosine kinase-like orphan receptor binding	WNT5A	0.162251466985713
12	GO:0005294	0.0076055375149553	Inf	0.00760553751495471	1	1	neutral L-amino acid secondary active transmembrane transporter activity	SLC7A11	0.162251466985713
13	GO:0008973	0.0076055375149553	Inf	0.00760553751495471	1	1	phosphopentomutase activity	PGM2	0.162251466985713
14	GO:0015327	0.0076055375149553	Inf	0.00760553751495471	1	1	cystine:glutamate antiporter activity	SLC7A11	0.162251466985713
15	GO:0015328	0.0076055375149553	Inf	0.00760553751495471	1	1	cystine secondary active transmembrane transporter activity	SLC7A11	0.162251466985713
16	GO:0047280	0.0076055375149553	Inf	0.00760553751495471	1	1	nicotinamide phosphoribosyltransferase activity	NAMPT	0.162251466985713
17	GO:0047326	0.0076055375149553	Inf	0.00760553751495471	1	1	inositol tetrakisphosphate 5-kinase activity	IPMK	0.162251466985713
18	GO:0052858	0.0076055375149553	Inf	0.00760553751495471	1	1	peptidyl-lysine acetyltransferase activity	NAA50	0.162251466985713
19	GO:1901680	0.0076055375149553	Inf	0.00760553751495471	1	1	sulfur-containing amino acid secondary active transmembrane transporter activity	SLC7A11	0.162251466985713
20	GO:1902379	0.0076055375149553	Inf	0.00760553751495471	1	1	chemoattractant activity involved in axon guidance	WNT5A	0.162251466985713
21	GO:1904399	0.0076055375149553	Inf	0.00760553751495471	1	1	heparan sulfate binding	PTN	0.162251466985713
22	GO:0008083	0.0080685082748096	5.41788235294118	0.79097590155529	4	104	growth factor activity	FGF2;OSGIN2;PTN;TGFB2	0.164304168505214
23	GO:0035004	0.0106498478391978	7.07221542227662	0.456332250897283	3	60	phosphatidylinositol 3-kinase activity	FGF2;PDGFRA;PIK3C2A	0.195099178915325
24	GO:0000293	0.015153875875879	131.954545454545	0.0152110750299094	1	2	ferric-chelate reductase activity	CYBRD1	0.195099178915325
25	GO:0004514	0.015153875875879	131.954545454545	0.0152110750299094	1	2	nicotinate-nucleotide diphosphorylase (carboxylating) activity	NAMPT	0.195099178915325
26	GO:0005017	0.015153875875879	131.954545454545	0.0152110750299094	1	2	platelet-derived growth factor-activated receptor activity	PDGFRA	0.195099178915325
27	GO:0008475	0.015153875875879	131.954545454545	0.0152110750299094	1	2	procollagen-lysine 5-dioxygenase activity	PLOD2	0.195099178915325
