GOMFID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	adj
1	GO:0019899	1.87014982323564e-05	2.85894857799483	12.5019245573518	28	1680	enzyme binding	ADCY5;ARHGAP1;ARHGEF2;ARIH2;BCL2L1;BIN1;DENND4B;DNM2;GGA1;HSF1;INF2;IPO13;PER1;PICK1;PLA2G6;POLG;PPP1R12B;RALGDS;SRCIN1;SREBF1;STAT2;SYVN1;TBC1D16;TNS2;TRAPPC6A;VRK3;XPO6;XRCC1	0.00697565884066894
2	GO:0051015	0.000517836723001711	6.53789173789174	1.01206055940467	6	136	actin filament binding	ACTN4;BIN1;HIP1R;MYH14;MYO18A;PICK1	0.0925595748245919
3	GO:0003682	0.000793383563714815	3.70476851392882	2.99897356941237	10	403	chromatin binding	ACTN4;BAHCC1;HSF1;PER1;PHF12;POLG;REC8;SIRT7;SMARCD1;SREBF1	0.0925595748245919
4	GO:0019904	0.00117726772005074	3.2828678839957	3.72825250192456	11	501	protein domain specific binding	ARHGAP1;BCL2L1;CTNNBIP1;DNM2;GIPC1;HIP1R;NFASC;PICK1;PLXNB3;SRCIN1;TFDP1	0.0925595748245919
5	GO:0035615	0.00148889396500684	45.4823529411765	0.0595329740826277	2	8	clathrin adaptor activity	AP2S1;HIP1R	0.0925595748245919
6	GO:0098748	0.00148889396500684	45.4823529411765	0.0595329740826277	2	8	endocytic adaptor activity	AP2S1;HIP1R	0.0925595748245919
7	GO:0047372	0.00190504246375115	38.981512605042	0.0669745958429561	2	9	acylglycerol lipase activity	DAGLB;FAAH	0.0991330327358103
8	GO:0017154	0.00236980307044778	34.1058823529412	0.0744162176032846	2	10	semaphorin receptor activity	PLXNB1;PLXNB3	0.0991330327358103
9	GO:0003779	0.0026329719787316	3.65301087879646	2.38876058506543	8	321	actin binding	ACTN4;BIN1;GIPC1;HIP1R;INF2;MYH14;MYO18A;PICK1	0.0991330327358103
10	GO:0001222	0.00288244601342775	30.3137254901961	0.081857839363613	2	11	transcription corepressor binding	PER1;PHF12	0.0991330327358103
11	GO:0051020	0.00368328468864768	2.9709796376463	3.69104439312291	10	496	GTPase binding	ARHGAP1;ARHGEF2;DENND4B;GGA1;INF2;IPO13;RALGDS;TBC1D16;TRAPPC6A;XPO6	0.0991330327358103
12	GO:0000989	0.00384403611983047	2.95195601944068	3.7133692584039	10	499	transcription factor activity, transcription factor binding	ACTN4;MED22;NR2C2;PER1;PHF12;PHF2;SF1;SMARCD1;TFDP1;WWP2	0.0991330327358103
13	GO:0017136	0.0040484995093247	24.7978609625668	0.09674108288427	2	13	NAD-dependent histone deacetylase activity	HDAC11;SIRT7	0.0991330327358103
14	GO:0000988	0.00406701420457502	2.92695134480124	3.74313574544521	10	503	transcription factor activity, protein binding	ACTN4;MED22;NR2C2;PER1;PHF12;PHF2;SF1;SMARCD1;TFDP1;WWP2	0.0991330327358103
15	GO:0031267	0.00419099250546826	3.11093605189991	3.15524762637927	9	424	small GTPase binding	ARHGAP1;ARHGEF2;DENND4B;GGA1;INF2;IPO13;TBC1D16;TRAPPC6A;XPO6	0.0991330327358103
16	GO:0034979	0.00470048998012189	22.7294117647059	0.104182704644598	2	14	NAD-dependent protein deacetylase activity	HDAC11;SIRT7	0.0991330327358103
17	GO:0000250	0.00744162176032892	Inf	0.00744162176032846	1	1	lanosterol synthase activity	LSS	0.0991330327358103
18	GO:0008444	0.00744162176032892	Inf	0.00744162176032846	1	1	CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity	PGS1	0.0991330327358103
19	GO:0017064	0.00744162176032892	Inf	0.00744162176032846	1	1	fatty acid amide hydrolase activity	FAAH	0.0991330327358103
20	GO:0031559	0.00744162176032892	Inf	0.00744162176032846	1	1	oxidosqualene cyclase activity	LSS	0.0991330327358103
21	GO:0035514	0.00744162176032892	Inf	0.00744162176032846	1	1	DNA demethylase activity	FTO	0.0991330327358103
22	GO:0035516	0.00744162176032892	Inf	0.00744162176032846	1	1	oxidative DNA demethylase activity	FTO	0.0991330327358103
23	GO:0045131	0.00744162176032892	Inf	0.00744162176032846	1	1	pre-mRNA branch point binding	SF1	0.0991330327358103
24	GO:0061770	0.00744162176032892	Inf	0.00744162176032846	1	1	translation elongation factor binding	HSF1	0.0991330327358103
25	GO:0097372	0.00744162176032892	Inf	0.00744162176032846	1	1	NAD-dependent histone deacetylase activity (H3-K18 specific)	SIRT7	0.0991330327358103
26	GO:0102077	0.00744162176032892	Inf	0.00744162176032846	1	1	oleamide hydrolase activity	FAAH	0.0991330327358103
27	GO:0103073	0.00744162176032892	Inf	0.00744162176032846	1	1	anandamide amidohydrolase activity	FAAH	0.0991330327358103
28	GO:1990931	0.00744162176032892	Inf	0.00744162176032846	1	1	RNA N6-methyladenosine dioxygenase activity	FTO	0.0991330327358103
29	GO:0030215	0.00775200233061631	17.0411764705882	0.133949191685912	2	18	semaphorin receptor binding	PLXNB1;SEMA4C	0.0997067885972374
30	GO:0017016	0.00827533917803303	2.9829562443935	2.89479086476777	8	389	Ras GTPase binding	ARHGAP1;ARHGEF2;DENND4B;INF2;IPO13;TBC1D16;TRAPPC6A;XPO6	0.102890050446877
31	GO:0030276	0.00914728949550231	7.49935064935065	0.431614062099051	3	58	clathrin binding	AP2S1;BIN1;HIP1R	0.110062547800721
32	GO:0019900	0.010262179776812	2.5326969849938	4.28637413394919	10	576	kinase binding	BCL2L1;DNM2;HSF1;PER1;PICK1;PLA2G6;PPP1R12B;SRCIN1;SREBF1;TNS2	0.115229783660072
33	GO:0032451	0.0114808488937955	13.6282352941176	0.163715678727226	2	22	demethylase activity	FTO;PHF2	0.115229783660072
34	GO:0098632	0.0125139779701914	12.9781512605042	0.171157300487555	2	23	cell-cell adhesion mediator activity	NFASC;PLXNB3	0.115229783660072
35	GO:0008565	0.0130017291214939	6.54251700680272	0.491147036181678	3	66	protein transporter activity	AP2S1;IPO13;XPO6	0.115229783660072
36	GO:0016811	0.0140893109196586	6.34010989010989	0.506030279702335	3	68	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides	FAAH;HDAC11;SIRT7	0.115229783660072
