GOMFID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	adj
1	GO:0016671	1.10497195554716e-05	45.4187192118227	0.158728806338928	4	9	oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor	DNAJC10;ERO1A;TIPRL;TXNL1	0.00619889267061959
2	GO:0000049	9.90108771717706e-05	9.27228721258572	0.758370963619324	6	43	tRNA binding	EIF2A;IFIT5;TRMT10C;TRNT1;XPOT;YARS2	0.020595800474598
3	GO:0015035	0.000110137970452396	20.6341244961935	0.26454801056488	4	15	protein disulfide oxidoreductase activity	DNAJC10;ERO1A;GLRX2;TXNL1	0.020595800474598
4	GO:0019787	0.000237657681192747	2.8921204745969	6.4020618556701	17	363	ubiquitin-like protein transferase activity	CACUL1;CBLL1;CUL2;CUL4B;CUL5;FBXL3;FBXO45;HLTF;KBTBD6;KBTBD7;KIAA1586;KLHL9;TRIM23;TRIM33;UBA3;UBE3A;XIAP	0.0333314897872828
5	GO:0016667	0.00072692563154484	7.90291529152915	0.723097895544006	5	41	oxidoreductase activity, acting on a sulfur group of donors	DNAJC10;ERO1A;GLRX2;TIPRL;TXNL1	0.0514940402996589
6	GO:0008934	0.000917897331544721	112.478048780488	0.0529096021129761	2	3	inositol monophosphate 1-phosphatase activity	IMPA1;IMPAD1	0.0514940402996589
7	GO:0009019	0.000917897331544721	112.478048780488	0.0529096021129761	2	3	tRNA (guanine-N1-)-methyltransferase activity	TRMT10C;TRMT5	0.0514940402996589
8	GO:0052832	0.000917897331544721	112.478048780488	0.0529096021129761	2	3	inositol monophosphate 3-phosphatase activity	IMPA1;IMPAD1	0.0514940402996589
9	GO:0052833	0.000917897331544721	112.478048780488	0.0529096021129761	2	3	inositol monophosphate 4-phosphatase activity	IMPA1;IMPAD1	0.0514940402996589
10	GO:0052834	0.000917897331544721	112.478048780488	0.0529096021129761	2	3	inositol monophosphate phosphatase activity	IMPA1;IMPAD1	0.0514940402996589
11	GO:0015036	0.00119972846453142	9.85821375026772	0.476186419016785	4	27	disulfide oxidoreductase activity	DNAJC10;ERO1A;GLRX2;TXNL1	0.058563670144181
12	GO:0004842	0.00128707933420648	2.6269237987988	6.13751384510522	15	348	ubiquitin-protein transferase activity	CACUL1;CBLL1;CUL2;CUL4B;CUL5;FBXL3;FBXO45;HLTF;KBTBD6;KBTBD7;KLHL9;TRIM23;TRIM33;UBE3A;XIAP	0.058563670144181
13	GO:0051537	0.00135709039549795	16.9411764705882	0.229274942489563	3	13	2 iron, 2 sulfur cluster binding	CISD1;CISD2;GLRX2	0.058563670144181
14	GO:0003924	0.0021447194898679	3.16505829196185	3.38621453523047	10	192	GTPase activity	GUF1;MMAA;MUT;OPA1;RAB10;RAB23;RAB2A;RAB33B;RRAGC;TRIM23	0.0851021048256301
15	GO:0016853	0.00227545734827888	4.16864583333333	1.81656300587884	7	103	isomerase activity	DSEL;ERO1A;FKBP3;GLRX2;GNPDA2;MUT;PTGES3	0.0851021048256301
16	GO:0031072	0.00267074878222439	4.68493150684932	1.39328618897504	6	79	heat shock protein binding	CDC37L1;DNAJB14;DNAJC10;HSPA14;PTGES3;TFAM	0.0931557892384752
17	GO:0003689	0.00298895580444305	37.4861788617886	0.0881826701882934	2	5	DNA clamp loader activity	RAD17;RFC4	0.0931557892384752
18	GO:0033170	0.00298895580444305	37.4861788617886	0.0881826701882934	2	5	protein-DNA loading ATPase activity	RAD17;RFC4	0.0931557892384752
19	GO:0016860	0.00320683917116834	7.30907357381217	0.617278691318054	4	35	intramolecular oxidoreductase activity	ERO1A;GLRX2;GNPDA2;PTGES3	0.0946861460539705
20	GO:0004526	0.00443144068370741	28.1121951219512	0.105819204225952	2	6	ribonuclease P activity	RPP30;RPP40	0.122241980711712
21	GO:0019003	0.00476911941314951	6.47149894440535	0.687824827468689	4	39	GDP binding	RAB10;RAB2A;RRAGC;TRIM23	0.122241980711712
22	GO:0061659	0.00479380316516518	3.00158562367865	3.19221266081622	9	181	ubiquitin-like protein ligase activity	CACUL1;CBLL1;CUL2;CUL4B;CUL5;HLTF;KIAA1586;UBE3A;XIAP	0.122241980711712
23	GO:0140101	0.00538355396049324	4.01931518876207	1.60492459742694	6	91	catalytic activity, acting on a tRNA	RPP30;RPP40;TRMT10C;TRMT5;TRNT1;YARS2	0.131311903123335
24	GO:0016462	0.00772545491643997	1.91793331752764	11.0933799096873	20	629	pyrophosphatase activity	ABCE1;ATAD1;FIGNL1;GUF1;HLTF;HSPA14;MMAA;MUT;NUDT10;OLA1;OPA1;PSMC6;RAB10;RAB23;RAB2A;RAB33B;RAD17;RFC4;RRAGC;TRIM23	0.143392689784446
25	GO:0016817	0.00772545491643997	1.91793331752764	11.0933799096873	20	629	hydrolase activity, acting on acid anhydrides	ABCE1;ATAD1;FIGNL1;GUF1;HLTF;HSPA14;MMAA;MUT;NUDT10;OLA1;OPA1;PSMC6;RAB10;RAB23;RAB2A;RAB33B;RAD17;RFC4;RRAGC;TRIM23	0.143392689784446
26	GO:0016818	0.00772545491643997	1.91793331752764	11.0933799096873	20	629	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	ABCE1;ATAD1;FIGNL1;GUF1;HLTF;HSPA14;MMAA;MUT;NUDT10;OLA1;OPA1;PSMC6;RAB10;RAB23;RAB2A;RAB33B;RAD17;RFC4;RRAGC;TRIM23	0.143392689784446
27	GO:0017111	0.00909957893833603	1.9184612264464	10.5113742864446	19	596	nucleoside-triphosphatase activity	ABCE1;ATAD1;FIGNL1;GUF1;HLTF;HSPA14;MMAA;MUT;OLA1;OPA1;PSMC6;RAB10;RAB23;RAB2A;RAB33B;RAD17;RFC4;RRAGC;TRIM23	0.143392689784446
28	GO:0003824	0.00914867888081892	1.41252098824658	75.1492715344637	92	4261	catalytic activity	ABCE1;ABHD10;AGL;ATAD1;ATG12;B3GALNT1;B3GAT2;BCAT1;BLOC1S2;CACUL1;CBLL1;CDADC1;CDO1;CMPK1;CTSO;CUL2;CUL4B;CUL5;DIS3;DNAJC10;DSEL;DUSP19;DYDC2;ERO1A;EXOSC9;F8;FBXL3;FBXO45;FGFR1OP2;FIGNL1;FKBP3;GGCT;GLRX2;GNPDA2;GNPNAT1;GUF1;HLTF;HSPA14;IMPA1;IMPAD1;KBTBD6;KBTBD7;KIAA1586;KL;KLHL9;MBLAC2;MGAT2;MMAA;MUT;NDUFA5;NUDT10;OLA1;OPA1;PDIK1L;PIGM;PLA2G12A;PMPCB;POLR3F;PPCS;PPM1A;PSMC6;PTGES3;RAB10;RAB23;RAB2A;RAB33B;RABGGTB;RAD17;RDH14;RFC4;RPP30;RPP40;RRAGC;RRM2B;SC5D;TIPRL;TRIM23;TRIM33;TRMT10C;TRMT5;TRNT1;TXNL1;UBA3;UBE3A;UBLCP1;USP14;VCPIP1;XIAP;YARS2;YOD1;ZDHHC17;ZMYM2	0.143392689784446
29	GO:0005525	0.0101566853250781	2.49393069962481	4.23276816903808	10	240	GTP binding	GUF1;MMAA;OLA1;OPA1;RAB10;RAB23;RAB2A;RAB33B;RRAGC;TRIM23	0.143392689784446
30	GO:0008568	0.010270756901401	16.0599303135889	0.158728806338928	2	9	microtubule-severing ATPase activity	ATAD1;FIGNL1	0.143392689784446
31	GO:0032550	0.0107255895172478	2.47199369858218	4.2680412371134	10	242	purine ribonucleoside binding	GUF1;MMAA;OLA1;OPA1;RAB10;RAB23;RAB2A;RAB33B;RRAGC;TRIM23	0.143392689784446
32	GO:0001883	0.0113184367324954	2.45043168901037	4.30331430518872	10	244	purine nucleoside binding	GUF1;MMAA;OLA1;OPA1;RAB10;RAB23;RAB2A;RAB33B;RRAGC;TRIM23	0.143392689784446
33	GO:0032549	0.0119358398991923	2.42923513722791	4.33858737326404	10	246	ribonucleoside binding	GUF1;MMAA;OLA1;OPA1;RAB10;RAB23;RAB2A;RAB33B;RRAGC;TRIM23	0.143392689784446
34	GO:0004549	0.0126904157854135	14.0512195121951	0.176365340376587	2	10	tRNA-specific ribonuclease activity	RPP30;RPP40	0.143392689784446
35	GO:0061630	0.0127782018060625	2.7188322565207	3.10402999062793	8	176	ubiquitin protein ligase activity	CACUL1;CBLL1;CUL2;CUL4B;CUL5;HLTF;UBE3A;XIAP	0.143392689784446
36	GO:0001882	0.0132467657306158	2.38790186125212	4.40913350941467	10	250	nucleoside binding	GUF1;MMAA;OLA1;OPA1;RAB10;RAB23;RAB2A;RAB33B;RRAGC;TRIM23	0.143392689784446
37	GO:0032561	0.0139415125272528	2.36774761924739	4.44440657748999	10	252	guanyl ribonucleotide binding	GUF1;MMAA;OLA1;OPA1;RAB10;RAB23;RAB2A;RAB33B;RRAGC;TRIM23	0.143392689784446
38	GO:0019001	0.0142989740413179	2.35779490714629	4.46204311152765	10	253	guanyl nucleotide binding	GUF1;MMAA;OLA1;OPA1;RAB10;RAB23;RAB2A;RAB33B;RRAGC;TRIM23	0.143392689784446
39	GO:0015926	0.0153319277437236	12.4888888888889	0.194001874414246	2	11	glucosidase activity	AGL;KL	0.143392689784446
40	GO:0016423	0.0153319277437236	12.4888888888889	0.194001874414246	2	11	tRNA (guanine) methyltransferase activity	TRMT10C;TRMT5	0.143392689784446
41	GO:0004133	0.0176365340376591	Inf	0.0176365340376587	1	1	glycogen debranching enzyme activity	AGL	0.143392689784446
42	GO:0004134	0.0176365340376591	Inf	0.0176365340376587	1	1	4-alpha-glucanotransferase activity	AGL	0.143392689784446
43	GO:0004135	0.0176365340376591	Inf	0.0176365340376587	1	1	amylo-alpha-1,6-glucosidase activity	AGL	0.143392689784446
44	GO:0004343	0.0176365340376591	Inf	0.0176365340376587	1	1	glucosamine 6-phosphate N-acetyltransferase activity	GNPNAT1	0.143392689784446
45	GO:0004494	0.0176365340376591	Inf	0.0176365340376587	1	1	methylmalonyl-CoA mutase activity	MUT	0.143392689784446
46	GO:0004632	0.0176365340376591	Inf	0.0176365340376587	1	1	phosphopantothenate--cysteine ligase activity	PPCS	0.143392689784446
47	GO:0004810	0.0176365340376591	Inf	0.0176365340376587	1	1	tRNA adenylyltransferase activity	TRNT1	0.143392689784446
48	GO:0008193	0.0176365340376591	Inf	0.0176365340376587	1	1	tRNA guanylyltransferase activity	USP14	0.143392689784446
49	GO:0008254	0.0176365340376591	Inf	0.0176365340376587	1	1	3'-nucleotidase activity	IMPAD1	0.143392689784446
50	GO:0008455	0.0176365340376591	Inf	0.0176365340376587	1	1	alpha-1,6-mannosylglycoprotein 2-beta-N-acetylglucosaminyltransferase activity	MGAT2	0.143392689784446
51	GO:0008579	0.0176365340376591	Inf	0.0176365340376587	1	1	JUN kinase phosphatase activity	DUSP19	0.143392689784446
52	GO:0008794	0.0176365340376591	Inf	0.0176365340376587	1	1	arsenate reductase (glutaredoxin) activity	GLRX2	0.143392689784446
53	GO:0017172	0.0176365340376591	Inf	0.0176365340376587	1	1	cysteine dioxygenase activity	CDO1	0.143392689784446
54	GO:0030611	0.0176365340376591	Inf	0.0176365340376587	1	1	arsenate reductase activity	GLRX2	0.143392689784446
55	GO:0046996	0.0176365340376591	Inf	0.0176365340376587	1	1	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, with NAD(P)H as one donor, and the other dehydrogenated	SC5D	0.143392689784446
