GOMFID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	adj
1	GO:0003676	1.02651955676207e-18	2.53122114156597	97.4442364951085	177	2787	nucleic acid binding	ACTL6A;AIMP1;ASCC3;BLM;BRCA2;C1orf131;CDKN2AIP;CEBPZ;CHD1;CHD9;CPSF3;CREB1;CWC22;DARS;DBF4;DBX2;DCAF13;DCLRE1C;DDX18;DDX50;DDX52;DDX58;DDX59;DDX60;DEK;DHX29;DHX36;EHF;ERCC4;GABPA;GABPB1;GAR1;GEN1;GNL2;H3F3A;HERC5;HESX1;HEY2;HMGXB4;HNF4G;JRKL;KIF15;KLF3;KRCC1;KTN1;LARP7;LCORL;LEMD3;LLPH;LSM14A;LSM8;LYAR;MAGOH;MCM8;MDM2;METTL14;MIER1;MIS18BP1;MLH3;MRPS14;MRPS31;MTIF3;MTRF1;MTRF1L;MYBL1;NAA15;NBN;NOC3L;NOL7;NOL8;NUFIP1;PARPBP;PCF11;PHC3;PHF6;PPIL4;PRPF38A;PRPF38B;PRPF40A;PUS3;RBBP6;RBM12B;RECQL;REST;REV3L;RFC1;RPF2;SCAF11;SETX;SIRT1;SMNDC1;SNAPC1;SOS2;SOX11;SOX6;SP3;SREK1;SREK1IP1;TAF5;TBK1;TCEA1;TDRD3;TERF1;THOC2;THUMPD2;THUMPD3;TRMT10A;U2SURP;USO1;WBP4;WDHD1;WDR43;YEATS4;YTHDC1;ZBTB10;ZBTB26;ZBTB37;ZC3H6;ZC3HAV1;ZCCHC10;ZCCHC11;ZCCHC9;ZFC3H1;ZFP30;ZMYM1;ZNF112;ZNF114;ZNF148;ZNF160;ZNF180;ZNF217;ZNF225;ZNF226;ZNF227;ZNF268;ZNF280D;ZNF283;ZNF292;ZNF300;ZNF311;ZNF322;ZNF326;ZNF33B;ZNF350;ZNF354B;ZNF354C;ZNF383;ZNF404;ZNF426;ZNF430;ZNF433;ZNF44;ZNF454;ZNF480;ZNF501;ZNF502;ZNF527;ZNF569;ZNF570;ZNF582;ZNF600;ZNF606;ZNF616;ZNF624;ZNF638;ZNF644;ZNF674;ZNF699;ZNF701;ZNF790;ZNF829;ZNF836;ZNF844;ZNF85;ZSCAN12;ZSCAN9;ZZZ3	8.49958192998996e-16
2	GO:1901363	6.89076358093937e-15	2.18767247836135	146.323692045938	222	4185	heterocyclic compound binding	AASDH;ACTL6A;AIMP1;AK9;ASCC3;ATAD5;BDH2;BLM;BMP2K;BRCA2;C1orf131;CCT6B;CDC42BPA;CDKN2AIP;CEBPZ;CHD1;CHD9;CHORDC1;CHUK;CLCN5;CPSF3;CREB1;CWC22;DARS;DBF4;DBX2;DCAF13;DCLRE1C;DDR2;DDX18;DDX50;DDX52;DDX58;DDX59;DDX60;DEK;DHX29;DHX36;DNAH12;EHF;ERCC4;FAM114A2;FER;FKBP7;GABPA;GABPB1;GAR1;GEN1;GK5;GNL2;H3F3A;HERC5;HESX1;HEY2;HINT3;HMGXB4;HNF4G;IDNK;JRKL;KIF11;KIF15;KIF18A;KIF20B;KIF2A;KIF5B;KLF3;KRCC1;KTN1;LARP7;LCORL;LEMD3;LLPH;LSM14A;LSM8;LYAR;MAGOH;MCM8;MDM2;METTL14;MIER1;MIS18BP1;MLH3;MRPS14;MRPS31;MTIF3;MTRF1;MTRF1L;MYBL1;MYH15;N4BP2;NAA15;NBN;NOC3L;NOL7;NOL8;NUFIP1;P2RY1;PARPBP;PCF11;PHC3;PHF6;PIKFYVE;PPIL4;PRKD3;PRPF38A;PRPF38B;PRPF40A;PUS3;QRSL1;RAB21;RAB32;RBBP6;RBM12B;RECQL;REST;REV3L;RFC1;RIOK2;RIT1;RMI1;RP2;RPF2;SCAF11;SETX;SGK3;SIRT1;SLFN5;SMC4;SMC5;SMCHD1;SMNDC1;SNAPC1;SOS2;SOX11;SOX6;SP3;SPATA5L1;SREK1;SREK1IP1;STK17A;TAF5;TBK1;TCEA1;TDRD3;TERF1;THOC2;THUMPD2;THUMPD3;TRMT10A;U2SURP;UBA6;USO1;VPS4B;WBP4;WDHD1;WDR43;YEATS4;YES1;YTHDC1;ZBTB10;ZBTB26;ZBTB37;ZC3H6;ZC3HAV1;ZCCHC10;ZCCHC11;ZCCHC9;ZFC3H1;ZFP30;ZMYM1;ZNF112;ZNF114;ZNF148;ZNF160;ZNF180;ZNF217;ZNF225;ZNF226;ZNF227;ZNF268;ZNF280D;ZNF283;ZNF292;ZNF300;ZNF311;ZNF322;ZNF326;ZNF33B;ZNF350;ZNF354B;ZNF354C;ZNF383;ZNF404;ZNF426;ZNF430;ZNF433;ZNF44;ZNF454;ZNF480;ZNF501;ZNF502;ZNF527;ZNF569;ZNF570;ZNF582;ZNF600;ZNF606;ZNF616;ZNF624;ZNF638;ZNF644;ZNF674;ZNF699;ZNF701;ZNF790;ZNF829;ZNF836;ZNF844;ZNF85;ZSCAN12;ZSCAN9;ZZZ3	2.8527761225089e-12
3	GO:0097159	3.71610201385857e-14	2.13917409789084	148.351595065929	222	4243	organic cyclic compound binding	AASDH;ACTL6A;AIMP1;AK9;ASCC3;ATAD5;BDH2;BLM;BMP2K;BRCA2;C1orf131;CCT6B;CDC42BPA;CDKN2AIP;CEBPZ;CHD1;CHD9;CHORDC1;CHUK;CLCN5;CPSF3;CREB1;CWC22;DARS;DBF4;DBX2;DCAF13;DCLRE1C;DDR2;DDX18;DDX50;DDX52;DDX58;DDX59;DDX60;DEK;DHX29;DHX36;DNAH12;EHF;ERCC4;FAM114A2;FER;FKBP7;GABPA;GABPB1;GAR1;GEN1;GK5;GNL2;H3F3A;HERC5;HESX1;HEY2;HINT3;HMGXB4;HNF4G;IDNK;JRKL;KIF11;KIF15;KIF18A;KIF20B;KIF2A;KIF5B;KLF3;KRCC1;KTN1;LARP7;LCORL;LEMD3;LLPH;LSM14A;LSM8;LYAR;MAGOH;MCM8;MDM2;METTL14;MIER1;MIS18BP1;MLH3;MRPS14;MRPS31;MTIF3;MTRF1;MTRF1L;MYBL1;MYH15;N4BP2;NAA15;NBN;NOC3L;NOL7;NOL8;NUFIP1;P2RY1;PARPBP;PCF11;PHC3;PHF6;PIKFYVE;PPIL4;PRKD3;PRPF38A;PRPF38B;PRPF40A;PUS3;QRSL1;RAB21;RAB32;RBBP6;RBM12B;RECQL;REST;REV3L;RFC1;RIOK2;RIT1;RMI1;RP2;RPF2;SCAF11;SETX;SGK3;SIRT1;SLFN5;SMC4;SMC5;SMCHD1;SMNDC1;SNAPC1;SOS2;SOX11;SOX6;SP3;SPATA5L1;SREK1;SREK1IP1;STK17A;TAF5;TBK1;TCEA1;TDRD3;TERF1;THOC2;THUMPD2;THUMPD3;TRMT10A;U2SURP;UBA6;USO1;VPS4B;WBP4;WDHD1;WDR43;YEATS4;YES1;YTHDC1;ZBTB10;ZBTB26;ZBTB37;ZC3H6;ZC3HAV1;ZCCHC10;ZCCHC11;ZCCHC9;ZFC3H1;ZFP30;ZMYM1;ZNF112;ZNF114;ZNF148;ZNF160;ZNF180;ZNF217;ZNF225;ZNF226;ZNF227;ZNF268;ZNF280D;ZNF283;ZNF292;ZNF300;ZNF311;ZNF322;ZNF326;ZNF33B;ZNF350;ZNF354B;ZNF354C;ZNF383;ZNF404;ZNF426;ZNF430;ZNF433;ZNF44;ZNF454;ZNF480;ZNF501;ZNF502;ZNF527;ZNF569;ZNF570;ZNF582;ZNF600;ZNF606;ZNF616;ZNF624;ZNF638;ZNF644;ZNF674;ZNF699;ZNF701;ZNF790;ZNF829;ZNF836;ZNF844;ZNF85;ZSCAN12;ZSCAN9;ZZZ3	1.02564415582497e-11
4	GO:0003677	1.78073359869361e-11	2.23734058361502	61.4314759676733	113	1757	DNA binding	ACTL6A;BLM;BRCA2;CEBPZ;CHD1;CHD9;CREB1;DBX2;DCLRE1C;DDX58;DDX60;DEK;DHX36;EHF;ERCC4;GABPA;GABPB1;GEN1;H3F3A;HESX1;HEY2;HMGXB4;HNF4G;JRKL;KIF15;KLF3;LCORL;LEMD3;LSM14A;LYAR;MCM8;MIER1;MIS18BP1;MLH3;MYBL1;NBN;NUFIP1;PARPBP;PHC3;PHF6;RECQL;REST;REV3L;RFC1;SETX;SIRT1;SNAPC1;SOS2;SOX11;SOX6;SP3;TAF5;TCEA1;TERF1;WDHD1;YEATS4;ZBTB10;ZBTB26;ZBTB37;ZC3H6;ZFP30;ZMYM1;ZNF112;ZNF114;ZNF148;ZNF160;ZNF180;ZNF217;ZNF225;ZNF226;ZNF227;ZNF268;ZNF280D;ZNF283;ZNF292;ZNF300;ZNF311;ZNF322;ZNF326;ZNF33B;ZNF350;ZNF354B;ZNF354C;ZNF383;ZNF404;ZNF426;ZNF430;ZNF433;ZNF44;ZNF454;ZNF501;ZNF502;ZNF527;ZNF569;ZNF570;ZNF582;ZNF600;ZNF606;ZNF616;ZNF624;ZNF638;ZNF644;ZNF674;ZNF699;ZNF701;ZNF790;ZNF829;ZNF836;ZNF844;ZNF85;ZSCAN12;ZSCAN9;ZZZ3	3.68611854929577e-09
5	GO:0003700	6.24575630461778e-08	2.16369063203645	37.9707358570821	72	1086	DNA binding transcription factor activity	CEBPZ;CREB1;DBX2;EHF;GABPA;GABPB1;HESX1;HEY2;HNF4G;KLF3;LCORL;MIER1;MIS18BP1;MYBL1;NOC3L;PHF6;REST;SIRT1;SOX11;SOX6;SP3;TAF5;TERF1;WDHD1;YEATS4;ZC3H6;ZFP30;ZMYM1;ZNF112;ZNF148;ZNF160;ZNF180;ZNF217;ZNF225;ZNF226;ZNF227;ZNF268;ZNF283;ZNF292;ZNF300;ZNF311;ZNF322;ZNF33B;ZNF350;ZNF354B;ZNF354C;ZNF383;ZNF404;ZNF426;ZNF44;ZNF454;ZNF480;ZNF501;ZNF527;ZNF569;ZNF570;ZNF582;ZNF600;ZNF606;ZNF616;ZNF624;ZNF644;ZNF674;ZNF699;ZNF701;ZNF790;ZNF829;ZNF836;ZNF85;ZSCAN12;ZSCAN9;ZZZ3	1.03429724404471e-05
6	GO:0003723	5.30916248155891e-07	2.03870409643933	39.3343258188005	71	1125	RNA binding	AIMP1;ASCC3;C1orf131;CDKN2AIP;CEBPZ;CPSF3;CWC22;DARS;DCAF13;DDX18;DDX50;DDX52;DDX58;DDX59;DDX60;DEK;DHX29;DHX36;GAR1;GNL2;HERC5;KRCC1;KTN1;LARP7;LLPH;LSM14A;LSM8;LYAR;MAGOH;MDM2;METTL14;MRPS14;MRPS31;MTIF3;MTRF1;MTRF1L;NAA15;NOC3L;NOL7;NOL8;NUFIP1;PCF11;PHF6;PPIL4;PRPF38A;PRPF38B;PRPF40A;PUS3;RBBP6;RBM12B;RPF2;SCAF11;SMNDC1;SOX11;SREK1;TDRD3;THOC2;THUMPD2;THUMPD3;TRMT10A;U2SURP;USO1;WDHD1;WDR43;YTHDC1;ZC3HAV1;ZCCHC11;ZCCHC9;ZFC3H1;ZNF326;ZNF638	7.3266442245513e-05
7	GO:0005488	6.91902766762416e-07	2.58518651198251	359.63811144194	389	10286	binding	AASDH;ACAP2;ACTL6A;ADAM10;ADAMTS5;ADD3;ADPRM;AIMP1;AK9;ANGPT1;ANGPTL1;ANKRD49;ANKUB1;AP4E1;ARFGEF1;ARHGAP24;ARRDC4;ASCC3;ATAD5;ATF7IP;ATG14;BAZ1A;BBOX1;BCHE;BDH2;BIRC3;BLM;BMP2K;BNIP2;BRCA2;C1orf131;C5;C8orf88;CA5B;CAGE1;CAPN7;CASP3;CCDC112;CCDC88A;CCNC;CCT6B;CD2AP;CD36;CDC42BPA;CDKN2AIP;CEBPZ;CEP135;CEP170;CEP350;CETN3;CHD1;CHD9;CHORDC1;CHUK;CLCN5;CLEC2D;CLIC2;CLINT1;CNOT6L;CNTLN;COL4A3BP;COPB1;CPSF3;CREB1;CUL3;CWC22;CYSLTR1;DARS;DBF4;DBX2;DCAF13;DCLRE1C;DCUN1D1;DDR2;DDX18;DDX50;DDX52;DDX58;DDX59;DDX60;DEK;DENND4C;DHX29;DHX36;DIAPH3;DNAH12;DPM1;DSC2;EHF;EHHADH;ENAH;ENKUR;ERCC4;ESCO1;EXOC1;FAM114A2;FER;FKBP7;FRA10AC1;FZD6;GABPA;GABPB1;GALNT1;GAR1;GEN1;GK5;GKAP1;GNL2;GORAB;H3F3A;HAT1;HAUS1;HERC5;HESX1;HEY2;HINT3;HMGXB4;HNF4G;IBTK;IDNK;IFT74;IL20RB;IMPACT;INTS12;IQCG;ITGA1;ITGA6;ITGB1;ITGB3BP;ITPR2;ITSN2;JRKL;KCNE1;KIF11;KIF15;KIF18A;KIF20B;KIF2A;KIF5B;KLF3;KMT2E;KRCC1;KTN1;LACTB;LARP7;LCA5;LCORL;LEMD3;LIAS;LLPH;LRIF1;LSM14A;LSM8;LYAR;MAGOH;MALSU1;MAP7D3;MCM8;MDM2;MED30;METTL14;MIER1;MIOS;MIS18BP1;MITD1;MLH3;MMRN1;MMS22L;MPP5;MRPS14;MRPS31;MTIF3;MTRF1;MTRF1L;MTTP;MYBL1;MYH15;N4BP2;NAA15;NAB1;NBN;NEDD1;NEDD4;NEXN;NHLRC2;NIPBL;NMI;NOC3L;NOL7;NOL8;NUF2;NUFIP1;NUP107;NUP37;NUP43;P2RY1;PAK1IP1;PARP14;PARPBP;PCDHB14;PCDHGA1;PCF11;PCGF5;PCM1;PDCD10;PEX11A;PGGT1B;PGM3;PHC3;PHF11;PHF20L1;PHF3;PHF6;PHIP;PIKFYVE;PKD2L2;PMAIP1;POLR3GL;PON1;PPIL3;PPIL4;PPP4R2;PPP4R3A;PRKD3;PRPF38A;PRPF38B;PRPF40A;PTER;PTPN12;PTS;PUS3;PYGO1;QRSL1;RAB21;RAB32;RASSF8;RBBP6;RBM12B;RECQL;REST;REV3L;RFC1;RIF1;RIOK2;RIT1;RMI1;RNFT1;RP2;RPF2;RPP38;SAMD9;SAMD9L;SCAF11;SENP6;SERPINI2;SETX;SFRP4;SGK3;SH3GLB1;SIRT1;SLC24A1;SLC26A5;SLFN5;SMC4;SMC5;SMCHD1;SMNDC1;SNAPC1;SNRNP48;SNX16;SOS2;SOX11;SOX6;SP3;SPATA5L1;SPDL1;SPOPL;SREK1;SREK1IP1;ST8SIA4;STK17A;TAF5;TANK;TBC1D15;TBK1;TCEA1;TCEANC2;TDRD3;TERF1;TFG;THOC2;THUMPD2;THUMPD3;TIGAR;TMA16;TPH1;TPRKB;TRDN;TRIM13;TRIP11;TRMT10A;U2SURP;UACA;UBA6;UBR1;UBTD2;UBXN4;UBXN8;USO1;USP1;USP15;USP16;USP47;VPS4B;WAPL;WBP4;WDHD1;WDR41;WDR43;WWP1;YEATS4;YES1;YTHDC1;ZBTB10;ZBTB26;ZBTB37;ZC3H6;ZC3HAV1;ZCCHC10;ZCCHC11;ZCCHC9;ZFAND4;ZFC3H1;ZFP30;ZMYM1;ZNF112;ZNF114;ZNF148;ZNF160;ZNF180;ZNF217;ZNF225;ZNF226;ZNF227;ZNF268;ZNF280D;ZNF283;ZNF292;ZNF300;ZNF311;ZNF322;ZNF326;ZNF330;ZNF33B;ZNF350;ZNF354B;ZNF354C;ZNF383;ZNF404;ZNF426;ZNF430;ZNF433;ZNF44;ZNF454;ZNF480;ZNF501;ZNF502;ZNF527;ZNF569;ZNF570;ZNF582;ZNF600;ZNF606;ZNF616;ZNF624;ZNF638;ZNF644;ZNF674;ZNF699;ZNF701;ZNF790;ZNF829;ZNF836;ZNF844;ZNF85;ZNHIT6;ZSCAN12;ZSCAN9;ZZZ3	8.18422129827544e-05
8	GO:0140110	2.06882717504337e-06	1.88369751048034	47.900467886006	80	1370	transcription regulator activity	ACTL6A;ATF7IP;CEBPZ;CREB1;DBX2;EHF;GABPA;GABPB1;HESX1;HEY2;HNF4G;KLF3;LCORL;MED30;MIER1;MIS18BP1;MYBL1;NAB1;NMI;NOC3L;PHF6;REST;SIRT1;SOX11;SOX6;SP3;TAF5;TDRD3;TERF1;TRIP11;USP16;WDHD1;YEATS4;ZC3H6;ZFP30;ZMYM1;ZNF112;ZNF148;ZNF160;ZNF180;ZNF217;ZNF225;ZNF226;ZNF227;ZNF268;ZNF283;ZNF292;ZNF300;ZNF311;ZNF322;ZNF33B;ZNF350;ZNF354B;ZNF354C;ZNF383;ZNF404;ZNF426;ZNF44;ZNF454;ZNF480;ZNF501;ZNF527;ZNF569;ZNF570;ZNF582;ZNF600;ZNF606;ZNF616;ZNF624;ZNF644;ZNF674;ZNF699;ZNF701;ZNF790;ZNF829;ZNF836;ZNF85;ZSCAN12;ZSCAN9;ZZZ3	0.000214123612616988
9	GO:0004386	2.94863982790025e-06	4.5090362200777	4.09076988515525	16	117	helicase activity	ASCC3;BLM;CHD1;CHD9;DDX18;DDX50;DDX52;DDX58;DDX59;DDX60;DHX29;DHX36;MCM8;NBN;RECQL;SETX	0.000271274864166823
10	GO:0043167	1.62646953594929e-05	1.53023510342665	155.868821777967	197	4458	ion binding	AASDH;ACAP2;ADAM10;ADAMTS5;ADPRM;AK9;ASCC3;ATAD5;BAZ1A;BBOX1;BCHE;BIRC3;BLM;BMP2K;BNIP2;CA5B;CCDC88A;CCT6B;CDC42BPA;CETN3;CHD1;CHD9;CHORDC1;CHUK;CLCN5;CNOT6L;CPSF3;DARS;DBF4;DDR2;DDX18;DDX50;DDX52;DDX58;DDX59;DDX60;DHX29;DHX36;DNAH12;DSC2;ESCO1;EXOC1;FER;FKBP7;GALNT1;GEN1;GK5;GNL2;HNF4G;IDNK;INTS12;ITGA1;ITGA6;ITGB1;ITPR2;ITSN2;KIF11;KIF15;KIF18A;KIF20B;KIF2A;KIF5B;KLF3;KMT2E;LIAS;LYAR;MCM8;MDM2;MITD1;MLH3;MMRN1;MYH15;N4BP2;NUFIP1;P2RY1;PCDHB14;PCDHGA1;PCGF5;PGGT1B;PGM3;PHC3;PHF11;PHF20L1;PHF3;PHF6;PIKFYVE;PKD2L2;PON1;PRKD3;PTER;PTS;PYGO1;QRSL1;RAB21;RAB32;RBBP6;RECQL;REST;REV3L;RFC1;RIOK2;RIT1;RNFT1;RP2;SCAF11;SETX;SGK3;SIRT1;SLC24A1;SLFN5;SMC4;SMC5;SMCHD1;SNRNP48;SNX16;SP3;SPATA5L1;SREK1IP1;ST8SIA4;STK17A;TANK;TBK1;TCEA1;TPH1;TRIM13;UBA6;UBR1;USP16;VPS4B;WBP4;YES1;ZBTB10;ZBTB26;ZBTB37;ZC3H6;ZC3HAV1;ZCCHC10;ZCCHC11;ZCCHC9;ZFAND4;ZFC3H1;ZFP30;ZMYM1;ZNF112;ZNF114;ZNF148;ZNF160;ZNF180;ZNF217;ZNF225;ZNF226;ZNF227;ZNF268;ZNF280D;ZNF283;ZNF292;ZNF300;ZNF311;ZNF322;ZNF326;ZNF330;ZNF33B;ZNF350;ZNF354B;ZNF354C;ZNF383;ZNF404;ZNF426;ZNF430;ZNF433;ZNF44;ZNF454;ZNF480;ZNF501;ZNF502;ZNF527;ZNF569;ZNF570;ZNF582;ZNF600;ZNF606;ZNF616;ZNF624;ZNF638;ZNF644;ZNF674;ZNF699;ZNF701;ZNF790;ZNF829;ZNF836;ZNF844;ZNF85;ZNHIT6;ZSCAN12;ZSCAN9;ZZZ3	0.00134671677576601
