GOMFID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	adj
1	GO:0047631	0.000131154512719899	305.710526315789	0.0200068399452804	2	3	ADP-ribose diphosphatase activity	NUDT6;NUDT9	0.0325263191545349
2	GO:0008641	0.00090229245551768	61.1210526315789	0.0466826265389877	2	7	ubiquitin-like modifier activating enzyme activity	NAE1;UBA5	0.111884264484192
3	GO:0008198	0.00379332589707963	25.4517543859649	0.0933652530779754	2	14	ferrous iron binding	ALKBH8;DNAJC24	0.156995631007406
4	GO:0004843	0.00526084629545951	9.2544	0.353454172366621	3	53	thiol-dependent ubiquitin-specific protease activity	BRCC3;USP25;USP44	0.156995631007406
5	GO:0008111	0.00666894664842665	Inf	0.00666894664842681	1	1	alpha-methylacyl-CoA racemase activity	AMACR	0.156995631007406
6	GO:0008458	0.00666894664842665	Inf	0.00666894664842681	1	1	carnitine O-octanoyltransferase activity	CROT	0.156995631007406
7	GO:0016414	0.00666894664842665	Inf	0.00666894664842681	1	1	O-octanoyltransferase activity	CROT	0.156995631007406
8	GO:0071164	0.00666894664842665	Inf	0.00666894664842681	1	1	RNA trimethylguanosine synthase activity	TGS1	0.156995631007406
9	GO:0071566	0.00666894664842665	Inf	0.00666894664842681	1	1	UFM1 activating enzyme activity	UBA5	0.156995631007406
10	GO:0071713	0.00666894664842665	Inf	0.00666894664842681	1	1	para-aminobenzoyl-glutamate hydrolase activity	PM20D2	0.156995631007406
11	GO:0003676	0.00950695862311077	1.82230684730868	18.3996238030096	28	2759	nucleic acid binding	ALKBH8;CSTF2;DZIP3;ERCC6L2;FANCM;MRPL39;MRPS9;MTERF2;PUS7L;RP9;SOS1;SRSF11;SYCP2;TIGD7;XPA;XRCC2;ZBED9;ZNF182;ZNF200;ZNF214;ZNF221;ZNF224;ZNF334;ZNF441;ZNF510;ZNF563;ZNF596;ZRANB2	0.156995631007406
12	GO:0036459	0.00966107366398163	7.33650793650794	0.44015047879617	3	66	thiol-dependent ubiquitinyl hydrolase activity	BRCC3;USP25;USP44	0.156995631007406
13	GO:0101005	0.00966107366398163	7.33650793650794	0.44015047879617	3	66	ubiquitinyl hydrolase activity	BRCC3;USP25;USP44	0.156995631007406
14	GO:0019783	0.013177145861833	6.50535211267606	0.493502051983584	3	74	ubiquitin-like protein-specific protease activity	BRCC3;USP25;USP44	0.156995631007406
15	GO:0016300	0.0132939848836916	150.87012987013	0.0133378932968536	1	2	tRNA (uracil) methyltransferase activity	ALKBH8	0.156995631007406
16	GO:0016415	0.0132939848836916	150.87012987013	0.0133378932968536	1	2	octanoyltransferase activity	CROT	0.156995631007406
17	GO:0019144	0.0132939848836916	150.87012987013	0.0133378932968536	1	2	ADP-sugar diphosphatase activity	NUDT9	0.156995631007406
18	GO:0019781	0.0132939848836916	150.87012987013	0.0133378932968536	1	2	NEDD8 activating enzyme activity	NAE1	0.156995631007406
19	GO:0030343	0.0132939848836916	150.87012987013	0.0133378932968536	1	2	vitamin D3 25-hydroxylase activity	CYP2R1	0.156995631007406
20	GO:0070643	0.0132939848836916	150.87012987013	0.0133378932968536	1	2	vitamin D 25-hydroxylase activity	CYP2R1	0.156995631007406
21	GO:1904455	0.0132939848836916	150.87012987013	0.0133378932968536	1	2	ubiquitin-specific protease activity involved in negative regulation of ERAD pathway	USP25	0.156995631007406
22	GO:0016877	0.0169270970681498	10.8928571428571	0.200068399452804	2	30	ligase activity, forming carbon-sulfur bonds	NAE1;UBA5	0.176039257755574
23	GO:0003677	0.0182245312805553	1.85192881552901	11.6039671682627	19	1740	DNA binding	ERCC6L2;FANCM;MTERF2;SOS1;SYCP2;TIGD7;XPA;XRCC2;ZBED9;ZNF182;ZNF200;ZNF214;ZNF221;ZNF224;ZNF334;ZNF441;ZNF510;ZNF563;ZNF596	0.176039257755574
24	GO:0008168	0.0194325378830935	4.13261261261261	1.02701778385773	4	154	methyltransferase activity	ALKBH8;METTL25;PRMT9;TGS1	0.176039257755574
25	GO:0000386	0.0198754000691778	75.4285714285714	0.0200068399452804	1	3	second spliceosomal transesterification activity	PRPF18	0.176039257755574
26	GO:0004634	0.0198754000691778	75.4285714285714	0.0200068399452804	1	3	phosphopyruvate hydratase activity	ENO4	0.176039257755574
27	GO:0004827	0.0198754000691778	75.4285714285714	0.0200068399452804	1	3	proline-tRNA ligase activity	MRPL39	0.176039257755574
28	GO:0043262	0.0198754000691778	75.4285714285714	0.0200068399452804	1	3	adenosine-diphosphatase activity	NUDT9	0.176039257755574
29	GO:0031593	0.0214596219804588	9.52796052631579	0.226744186046512	2	34	polyubiquitin modification-dependent protein binding	BRCC3;DZIP3	0.183516767281165
30	GO:0016741	0.0229174205283193	3.92062949024974	1.08036935704514	4	162	transferase activity, transferring one-carbon groups	ALKBH8;METTL25;PRMT9;TGS1	0.18945067636744
31	GO:0004849	0.0264134757379199	50.2813852813853	0.0266757865937072	1	4	uridine kinase activity	UPRT	0.198501272212246
32	GO:0035241	0.0264134757379199	50.2813852813853	0.0266757865937072	1	4	protein-arginine omega-N monomethyltransferase activity	PRMT9	0.198501272212246
33	GO:0035243	0.0264134757379199	50.2813852813853	0.0266757865937072	1	4	protein-arginine omega-N symmetric methyltransferase activity	PRMT9	0.198501272212246
