GOMFID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	adj
1	GO:0140101	0.000181143953941648	5.62101129111438	1.58350374914792	8	92	catalytic activity, acting on a tRNA	ALKBH1;MTFMT;POLG2;POP1;TRMT10B;TRMT11;TRMT61B;WARS2	0.0990857428060816
2	GO:0003677	0.00055116427683955	1.79929993670452	30.1382072256305	48	1751	DNA binding	ATF1;ATR;BRIP1;C1D;CENPC;EAF2;GCFC2;HDX;KANSL1L;MCM9;MCMDC2;MTERF1;ORC2;PCGF6;POLG2;PRIM2;RFX7;RFXAP;SCML2;SHPRH;SP140;TAF1B;THOC1;TIGD4;WRN;XRN1;ZFP2;ZFP37;ZMAT1;ZNF133;ZNF14;ZNF16;ZNF19;ZNF251;ZNF277;ZNF345;ZNF471;ZNF487;ZNF518A;ZNF540;ZNF549;ZNF573;ZNF630;ZNF721;ZNF75D;ZNF780B;ZNF782;ZNF891	0.119572052986074
3	GO:0003676	0.000715921437366172	1.65633569674732	47.7288684389911	68	2773	nucleic acid binding	ALKBH1;ATF1;ATR;BRIP1;C1D;CENPC;DCP1B;EAF2;ENPP3;FAM133B;FASTKD1;GCFC2;GTPBP10;HDX;KANSL1L;MCM9;MCMDC2;MPHOSPH6;MRPL1;MTERF1;NMD3;ORC2;PCGF6;PIWIL4;POLG2;POP1;PRIM2;PSMA1;PUS10;RBM41;RFX7;RFXAP;SCAPER;SCML2;SHPRH;SP140;SRBD1;TAF1B;TCERG1;THOC1;TIGD4;TRA2A;TRMT11;WRN;XRN1;ZFP2;ZFP37;ZMAT1;ZNF133;ZNF14;ZNF16;ZNF19;ZNF251;ZNF277;ZNF345;ZNF471;ZNF487;ZNF518A;ZNF540;ZNF549;ZNF573;ZNF630;ZNF721;ZNF75D;ZNF780B;ZNF782;ZNF891;ZRSR2	0.119572052986074
4	GO:0003896	0.000874384299715351	115.33	0.0516359918200409	2	3	DNA primase activity	PRIM2;PRIMPOL	0.119572052986074
5	GO:1901363	0.00123301394209852	1.56055788457514	71.7740286298569	93	4170	heterocyclic compound binding	ABCB7;ALKBH1;ARL13B;ATAD2;ATAD2B;ATF1;ATR;BRIP1;C1D;CBR4;CBWD3;CDKL3;CENPC;CYB5R4;DCP1B;DYNC2H1;EAF2;ENPP3;ETFDH;FAM133B;FASTKD1;GCFC2;GTPBP10;HDX;KANSL1L;KIF27;MAPK8;MCM9;MCMDC2;MPHOSPH6;MRPL1;MTERF1;NEK1;NMD3;ORC2;OXSR1;PCGF6;PIWIL4;POLG2;POP1;PRIM2;PSMA1;PUS10;RAB28;RAB40A;RAB40AL;RBKS;RBM41;RFX7;RFXAP;ROCK1;SCAPER;SCML2;SHPRH;SP140;SRBD1;STK19;STK33;STK38;TAF1B;TBCK;TCERG1;THOC1;TIGD4;TRA2A;TRMT11;VRK1;WARS2;WRN;XRN1;ZFP2;ZFP37;ZMAT1;ZNF133;ZNF14;ZNF16;ZNF19;ZNF251;ZNF277;ZNF345;ZNF471;ZNF487;ZNF518A;ZNF540;ZNF549;ZNF573;ZNF630;ZNF721;ZNF75D;ZNF780B;ZNF782;ZNF891;ZRSR2	0.134891725265579
6	GO:0034212	0.00148228953466441	6.62782648823258	0.843387866394001	5	49	peptide N-acetyltransferase activity	ELP4;EPC2;KANSL1L;NAA16;NAA35	0.135135395910238
7	GO:0016410	0.00194063764572517	5.0134110787172	1.30811179277437	6	76	N-acyltransferase activity	ELP4;EPC2;GLYATL2;KANSL1L;NAA16;NAA35	0.137297947173147
8	GO:0097159	0.00200801385262372	1.5267009085564	72.772324471711	93	4228	organic cyclic compound binding	ABCB7;ALKBH1;ARL13B;ATAD2;ATAD2B;ATF1;ATR;BRIP1;C1D;CBR4;CBWD3;CDKL3;CENPC;CYB5R4;DCP1B;DYNC2H1;EAF2;ENPP3;ETFDH;FAM133B;FASTKD1;GCFC2;GTPBP10;HDX;KANSL1L;KIF27;MAPK8;MCM9;MCMDC2;MPHOSPH6;MRPL1;MTERF1;NEK1;NMD3;ORC2;OXSR1;PCGF6;PIWIL4;POLG2;POP1;PRIM2;PSMA1;PUS10;RAB28;RAB40A;RAB40AL;RBKS;RBM41;RFX7;RFXAP;ROCK1;SCAPER;SCML2;SHPRH;SP140;SRBD1;STK19;STK33;STK38;TAF1B;TBCK;TCERG1;THOC1;TIGD4;TRA2A;TRMT11;VRK1;WARS2;WRN;XRN1;ZFP2;ZFP37;ZMAT1;ZNF133;ZNF14;ZNF16;ZNF19;ZNF251;ZNF277;ZNF345;ZNF471;ZNF487;ZNF518A;ZNF540;ZNF549;ZNF573;ZNF630;ZNF721;ZNF75D;ZNF780B;ZNF782;ZNF891;ZRSR2	0.137297947173147
9	GO:0140098	0.00240341554965091	2.77132910096252	4.63002726653033	12	269	catalytic activity, acting on RNA	ALKBH1;MTFMT;POLG2;POLR3G;POP1;PRIM2;PRIMPOL;TRMT10B;TRMT11;TRMT61B;WARS2;XRN1	0.146074256184339
10	GO:0008175	0.00397222022361683	10.8523869346734	0.327027948193592	3	19	tRNA methyltransferase activity	TRMT10B;TRMT11;TRMT61B	0.190013627376396
