GOMFID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	adj
1	GO:0016462	2.96647308307606e-06	4.14856711915535	5.16481639624253	18	630	pyrophosphatase activity	ARL1;CCT8;DDX20;DDX6;DNAL1;DNM1L;EIF5;GMPS;HSPA13;KRAS;NUDT11;PCYOX1;RAB11A;RAB18;RAB22A;RAB6A;RAP2A;RAP2B	0.000356654164605024
2	GO:0016817	2.96647308307606e-06	4.14856711915535	5.16481639624253	18	630	hydrolase activity, acting on acid anhydrides	ARL1;CCT8;DDX20;DDX6;DNAL1;DNM1L;EIF5;GMPS;HSPA13;KRAS;NUDT11;PCYOX1;RAB11A;RAB18;RAB22A;RAB6A;RAP2A;RAP2B	0.000356654164605024
3	GO:0016818	2.96647308307606e-06	4.14856711915535	5.16481639624253	18	630	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	ARL1;CCT8;DDX20;DDX6;DNAL1;DNM1L;EIF5;GMPS;HSPA13;KRAS;NUDT11;PCYOX1;RAB11A;RAB18;RAB22A;RAB6A;RAP2A;RAP2B	0.000356654164605024
4	GO:0003924	3.86616980601652e-06	7.26331172957174	1.58223740392827	10	193	GTPase activity	ARL1;DNM1L;EIF5;KRAS;RAB11A;RAB18;RAB22A;RAB6A;RAP2A;RAP2B	0.000356654164605024
5	GO:0019003	1.53967181229179e-05	18.7136393018746	0.319726729291204	5	39	GDP binding	KRAS;RAB18;RAB22A;RAP2A;RAP2B	0.00113627779747134
6	GO:0017111	2.46126593074745e-05	3.8048275862069	4.88608027327071	16	596	nucleoside-triphosphatase activity	ARL1;CCT8;DDX20;DDX6;DNAL1;DNM1L;EIF5;HSPA13;KRAS;PCYOX1;RAB11A;RAB18;RAB22A;RAB6A;RAP2A;RAP2B	0.0012022740370221
7	GO:0005525	2.70688102821069e-05	5.72989026477399	1.97574722459436	10	241	GTP binding	ARL1;DNM1L;EIF5;KRAS;RAB11A;RAB18;RAB22A;RAB6A;RAP2A;RAP2B	0.0012022740370221
8	GO:0032550	2.90539157719389e-05	5.67970855374788	1.99214346712212	10	243	purine ribonucleoside binding	ARL1;DNM1L;EIF5;KRAS;RAB11A;RAB18;RAB22A;RAB6A;RAP2A;RAP2B	0.0012022740370221
9	GO:0001883	3.11626647740533e-05	5.6303809995052	2.00853970964987	10	245	purine nucleoside binding	ARL1;DNM1L;EIF5;KRAS;RAB11A;RAB18;RAB22A;RAB6A;RAP2A;RAP2B	0.0012022740370221
10	GO:0032549	3.34013467154037e-05	5.58188597782357	2.02493595217763	10	247	ribonucleoside binding	ARL1;DNM1L;EIF5;KRAS;RAB11A;RAB18;RAB22A;RAB6A;RAP2A;RAP2B	0.0012022740370221
11	GO:0001882	3.82948896782439e-05	5.48731062433658	2.05772843723313	10	251	nucleoside binding	ARL1;DNM1L;EIF5;KRAS;RAB11A;RAB18;RAB22A;RAB6A;RAP2A;RAP2B	0.0012022740370221
12	GO:0032561	4.09635701848144e-05	5.44119054454972	2.07412467976089	10	253	guanyl ribonucleotide binding	ARL1;DNM1L;EIF5;KRAS;RAB11A;RAB18;RAB22A;RAB6A;RAP2A;RAP2B	0.0012022740370221
13	GO:0019001	4.23565378896675e-05	5.41841402973694	2.08232280102477	10	254	guanyl nucleotide binding	ARL1;DNM1L;EIF5;KRAS;RAB11A;RAB18;RAB22A;RAB6A;RAP2A;RAP2B	0.0012022740370221
14	GO:0031956	0.00135987106393013	49.4	0.0573868488471392	2	7	medium-chain fatty acid-CoA ligase activity	ACSL3;ACSL4	0.0329565085993451
15	GO:0102391	0.00135987106393013	49.4	0.0573868488471392	2	7	decanoate-CoA ligase activity	ACSL3;ACSL4	0.0329565085993451
